Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
18183272;2022-02-13 06:18:12;2;13;2022;6;18;12;33.96;51;13614;27.15;8.07;14;0.155;7.0215;3.9
18183349;2022-02-13 06:23:18;2;13;2022;6;23;18;34.31;51;10861;27.13;8.12;14;0.156;7.0236;3.9
18183423;2022-02-13 06:28:25;2;13;2022;6;28;25;34.42;50;11548;27.18;8.17;14;0.156;7.0265;3.9
18183504;2022-02-13 06:33:36;2;13;2022;6;33;36;32.94;53;5596;27.2;8.14;14;0.156;7.0356;3.93
18183567;2022-02-13 06:38:43;2;13;2022;6;38;43;32.69;55;14272;27.23;8.19;14;0.157;7.0276;3.9
18183730;2022-02-13 06:49:03;2;13;2022;6;49;3;33.86;52;12817;27.33;8.17;14;0.155;7.0298;3.9
18183893;2022-02-13 06:59:29;2;13;2022;6;59;29;34.5;50;13329;27.35;8.19;14;0.156;7.0324;3.9
18184040;2022-02-13 07:09:47;2;13;2022;7;9;47;34.01;52;12349;27.42;8.21;14;0.155;7.0341;3.9
18184114;2022-02-13 07:14:53;2;13;2022;7;14;53;34.63;51;15235;27.42;8.1;14;0.153;7.0331;3.9
18184188;2022-02-13 07:19:59;2;13;2022;7;19;59;33.41;53;5883;27.55;8.28;13;0.156;7.044;3.94
18184266;2022-02-13 07:25:06;2;13;2022;7;25;6;32.32;55;6702;27.52;8.03;13;0.151;7.0446;3.95
18184338;2022-02-13 07:30:13;2;13;2022;7;30;13;32;57;8080;27.6;8.12;13;0.152;7.0429;3.9
18184405;2022-02-13 07:35:20;2;13;2022;7;35;20;32.26;56;8646;27.6;8.14;13;0.152;7.0412;3.9
18184554;2022-02-13 07:45:46;2;13;2022;7;45;46;32.37;56;6536;27.67;8.05;13;0.15;7.0424;3.94
18184625;2022-02-13 07:50:54;2;13;2022;7;50;54;31.83;57;6311;27.69;8.14;13;0.152;7.0427;3.94
18184775;2022-02-13 08:01:14;2;13;2022;8;1;14;31.53;59;5578;27.72;8.17;13;0.152;7.0423;3.94
18184847;2022-02-13 08:06:22;2;13;2022;8;6;22;31.18;58;5184;27.79;8.24;13;0.153;7.0433;3.93
18184928;2022-02-13 08:11:30;2;13;2022;8;11;30;30.93;59;5161;27.82;8.21;13;0.152;7.0425;3.93
18185142;2022-02-13 08:27:08;2;13;2022;8;27;8;30.63;61;4393;27.91;8.19;13;0.151;7.0424;3.93
18185213;2022-02-13 08:32:17;2;13;2022;8;32;17;30.53;62;4118;27.91;8.07;13;0.148;7.0418;3.92
18185289;2022-02-13 08:37:25;2;13;2022;8;37;25;30.53;61;4108;27.96;8.14;13;0.149;7.0418;3.93
18185355;2022-02-13 08:42:34;2;13;2022;8;42;34;30.32;63;4110;27.99;8.19;13;0.15;7.0409;3.92
18185524;2022-02-13 08:52:51;2;13;2022;8;52;51;30.15;62;3166;28.04;8.01;13;0.146;7.0413;3.92
18185611;2022-02-13 08:58:00;2;13;2022;8;58;0;30.15;63;3053;28.06;8.05;13;0.147;7.0407;3.92
18185696;2022-02-13 09:03:09;2;13;2022;9;3;9;29.9;63;2980;28.11;8.19;13;0.149;7.0404;3.92
18185870;2022-02-13 09:13:34;2;13;2022;9;13;34;29.63;64;2500;28.13;8.14;13;0.148;7.0402;3.92
18185952;2022-02-13 09:18:43;2;13;2022;9;18;43;29.48;64;2253;28.16;8.05;13;0.146;7.0403;3.92
18186034;2022-02-13 09:23:52;2;13;2022;9;23;52;29.27;65;2047;28.18;8.1;13;0.147;7.0402;3.92
18186124;2022-02-13 09:29:02;2;13;2022;9;29;2;29.01;66;1779;28.18;8.1;13;0.147;7.0397;3.91
18186357;2022-02-13 09:44:41;2;13;2022;9;44;41;28.49;67;1324;28.21;8.12;13;0.147;7.039;3.91
18186600;2022-02-13 10:00:23;2;13;2022;10;0;23;28.12;69;834;28.28;8.07;13;0.145;7.0378;3.91
18186682;2022-02-13 10:05:33;2;13;2022;10;5;33;27.94;69;674;28.31;8.03;13;0.144;7.0375;3.9
18186762;2022-02-13 10:10:44;2;13;2022;10;10;44;27.82;68;601;28.31;8.17;13;0.147;7.037;3.9
18186839;2022-02-13 10:15:55;2;13;2022;10;15;55;27.74;70;498;28.33;8.14;13;0.146;7.0367;3.9
18186922;2022-02-13 10:21:06;2;13;2022;10;21;6;27.65;70;478;28.33;8.03;13;0.144;7.0364;3.9
18187000;2022-02-13 10:26:17;2;13;2022;10;26;17;27.52;70;438;28.33;8.05;13;0.144;7.0358;3.9
18187163;2022-02-13 10:36:38;2;13;2022;10;36;38;27.29;71;265;28.33;8.05;13;0.144;7.0354;3.9
18187324;2022-02-13 10:47:06;2;13;2022;10;47;6;27;73;145;28.31;8.03;13;0.144;7.0344;3.9
18187409;2022-02-13 10:52:17;2;13;2022;10;52;17;26.87;73;87;28.35;8.01;13;0.143;7.0341;3.9
18187481;2022-02-13 10:57:29;2;13;2022;10;57;29;26.75;74;50;28.38;8.05;13;0.144;7.0337;3.9
18187561;2022-02-13 11:02:41;2;13;2022;11;2;41;26.65;74;22;28.4;8.12;13;0.145;7.0329;3.9
18187637;2022-02-13 11:07:52;2;13;2022;11;7;52;26.61;74;3;28.38;8.05;13;0.144;7.0325;3.9
18187723;2022-02-13 11:13:04;2;13;2022;11;13;4;26.51;74;0;28.35;8.14;13;0.146;7.032;3.9
18187955;2022-02-13 11:28:50;2;13;2022;11;28;50;26.18;76;0;28.38;8.07;13;0.144;7.0306;3.9
18188028;2022-02-13 11:34:03;2;13;2022;11;34;3;26.13;76;0;28.38;8.05;13;0.144;7.03;3.9
18188110;2022-02-13 11:39:15;2;13;2022;11;39;15;26.13;77;0;28.38;8.05;13;0.144;7.0295;3.9
18188356;2022-02-13 11:55:02;2;13;2022;11;55;2;25.9;78;0;28.38;8.14;13;0.146;7.0278;3.9
18188435;2022-02-13 12:00:14;2;13;2022;12;0;14;25.83;79;0;28.35;8.07;13;0.145;7.0274;3.9
18188516;2022-02-13 12:05:26;2;13;2022;12;5;26;25.68;80;0;28.35;8.07;13;0.145;7.0271;3.9
18188772;2022-02-13 12:21:08;2;13;2022;12;21;8;25.42;80;0;28.35;8.01;13;0.143;7.0251;3.9
18188848;2022-02-13 12:26:20;2;13;2022;12;26;20;25.35;81;0;28.33;7.98;13;0.143;7.0244;3.9
18189084;2022-02-13 12:42:12;2;13;2022;12;42;12;25.23;81;0;28.31;7.98;13;0.143;7.0227;3.9
18189170;2022-02-13 12:47:24;2;13;2022;12;47;24;25.25;81;0;28.31;8.07;13;0.145;7.0221;3.9
18189242;2022-02-13 12:52:37;2;13;2022;12;52;37;25.27;81;0;28.31;8.1;13;0.146;7.0214;3.9
18189327;2022-02-13 12:57:50;2;13;2022;12;57;50;25.24;82;0;28.31;8.01;13;0.144;7.0208;3.9
18189401;2022-02-13 13:03:02;2;13;2022;13;3;2;25.2;82;0;28.31;8.12;13;0.146;7.0204;3.9
18189563;2022-02-13 13:13:27;2;13;2022;13;13;27;25.15;82;0;28.28;8.05;13;0.145;7.0196;3.9
18189715;2022-02-13 13:23:59;2;13;2022;13;23;59;25.02;82;0;28.28;8.07;13;0.145;7.0188;3.9
18189804;2022-02-13 13:29:12;2;13;2022;13;29;12;25;82;0;28.28;7.98;13;0.143;7.0181;3.9
18189963;2022-02-13 13:39:58;2;13;2022;13;39;58;24.86;84;0;28.23;8.1;13;0.146;7.0173;3.9
18190040;2022-02-13 13:45:10;2;13;2022;13;45;10;24.76;84;0;28.23;8.1;13;0.146;7.017;3.9
18190116;2022-02-13 13:50:23;2;13;2022;13;50;23;24.74;84;0;28.21;7.94;13;0.143;7.0165;3.9
18190202;2022-02-13 13:55:36;2;13;2022;13;55;36;24.74;84;0;28.21;8.12;13;0.147;7.0159;3.9
18190465;2022-02-13 14:11:39;2;13;2022;14;11;39;24.57;85;0;28.18;8.01;13;0.145;7.0144;3.9
18190537;2022-02-13 14:16:52;2;13;2022;14;16;52;24.47;86;0;28.21;7.91;13;0.142;7.0139;3.9
18190696;2022-02-13 14:27:30;2;13;2022;14;27;30;24.35;86;0;28.18;7.96;13;0.144;7.0128;3.9
18190774;2022-02-13 14:32:43;2;13;2022;14;32;43;24.31;86;0;28.13;7.98;13;0.144;7.0123;3.9
18190852;2022-02-13 14:37:56;2;13;2022;14;37;56;24.27;87;0;28.18;8.01;13;0.145;7.012;3.9
18190932;2022-02-13 14:43:16;2;13;2022;14;43;16;24.19;87;0;28.13;8.17;13;0.149;7.0114;3.9
18191016;2022-02-13 14:48:29;2;13;2022;14;48;29;24.14;87;0;28.13;7.96;13;0.144;7.0107;3.9
18191184;2022-02-13 14:58:54;2;13;2022;14;58;54;24.14;87;0;28.11;8.12;13;0.148;7.0097;3.9
18191343;2022-02-13 15:09:26;2;13;2022;15;9;26;24.09;87;0;28.11;8.12;13;0.148;7.0087;3.9
18191525;2022-02-13 15:19:58;2;13;2022;15;19;58;24.02;88;0;28.06;8.03;13;0.146;7.0078;3.9
18191608;2022-02-13 15:25:11;2;13;2022;15;25;11;23.99;88;0;28.06;8.05;13;0.147;7.0075;3.9
18191676;2022-02-13 15:30:25;2;13;2022;15;30;25;23.9;88;0;28.06;8.12;13;0.148;7.007;3.9
18191751;2022-02-13 15:35:38;2;13;2022;15;35;38;23.88;88;0;28.04;7.91;13;0.144;7.0066;3.9
18192007;2022-02-13 15:51:29;2;13;2022;15;51;29;23.83;89;0;28.06;7.96;13;0.145;7.0052;3.9
18192084;2022-02-13 15:56:42;2;13;2022;15;56;42;23.83;89;0;27.96;8.05;13;0.147;7.0047;3.9
18192241;2022-02-13 16:07:15;2;13;2022;16;7;15;23.84;89;0;28.01;8.03;13;0.147;7.0038;3.9
18192324;2022-02-13 16:12:28;2;13;2022;16;12;28;23.82;89;0;27.99;7.96;13;0.145;7.0036;3.9
18192491;2022-02-13 16:23:00;2;13;2022;16;23;0;23.84;89;0;27.96;8.12;13;0.149;7.0024;3.9
18192667;2022-02-13 16:33:32;2;13;2022;16;33;32;23.83;89;0;27.94;8.14;13;0.15;7.0018;3.9
18192823;2022-02-13 16:43:58;2;13;2022;16;43;58;23.75;89;0;27.91;8.05;13;0.148;7.0011;3.9
18192897;2022-02-13 16:49:12;2;13;2022;16;49;12;23.72;90;0;27.94;8.05;13;0.148;7.0008;3.9
18192972;2022-02-13 16:54:25;2;13;2022;16;54;25;23.65;90;0;27.91;8.14;13;0.15;7.0007;3.9
18193046;2022-02-13 16:59:39;2;13;2022;16;59;39;23.54;90;0;27.89;8.07;13;0.148;7.0003;3.9
18193125;2022-02-13 17:04:53;2;13;2022;17;4;53;23.49;90;0;27.89;7.94;13;0.146;6.9998;3.9
18193290;2022-02-13 17:15:25;2;13;2022;17;15;25;23.35;91;0;27.89;7.98;13;0.146;6.9989;3.9
18193464;2022-02-13 17:26:06;2;13;2022;17;26;6;23.35;91;0;27.87;8.1;13;0.149;6.9981;3.9
18193634;2022-02-13 17:36:32;2;13;2022;17;36;32;23.35;91;0;27.84;7.96;13;0.146;6.9971;3.9
18193708;2022-02-13 17:41:46;2;13;2022;17;41;46;23.38;91;0;27.84;8.03;13;0.148;6.9966;3.9
18193872;2022-02-13 17:52:19;2;13;2022;17;52;19;23.49;90;0;27.79;7.94;13;0.146;6.9959;3.9
18193954;2022-02-13 17:57:33;2;13;2022;17;57;33;23.5;90;0;27.82;8.01;13;0.148;6.9957;3.9
18194042;2022-02-13 18:02:46;2;13;2022;18;2;46;23.47;90;0;27.84;8.03;13;0.148;6.9953;3.9
18194132;2022-02-13 18:08:00;2;13;2022;18;8;0;23.5;91;0;27.82;7.96;13;0.147;6.995;3.9
18194219;2022-02-13 18:13:14;2;13;2022;18;13;14;23.5;91;0;27.84;8.05;13;0.148;6.9947;3.9
18194311;2022-02-13 18:18:28;2;13;2022;18;18;28;23.5;90;0;27.79;8.01;13;0.148;6.9944;3.9
18194488;2022-02-13 18:29:06;2;13;2022;18;29;6;23.51;90;0;27.74;8.12;13;0.151;6.9938;3.9
18194570;2022-02-13 18:34:20;2;13;2022;18;34;20;23.52;90;0;27.74;8.1;13;0.15;6.9935;3.9
18194642;2022-02-13 18:39:34;2;13;2022;18;39;34;23.54;89;0;27.74;8.12;13;0.151;6.9932;3.9
18194724;2022-02-13 18:44:47;2;13;2022;18;44;47;23.5;90;0;27.74;8.05;13;0.149;6.9932;3.9
18194813;2022-02-13 18:50:06;2;13;2022;18;50;6;23.4;90;0;27.72;7.98;13;0.148;6.9929;3.9
18194893;2022-02-13 18:55:20;2;13;2022;18;55;20;23.35;91;0;27.72;8.01;13;0.149;6.9928;3.9
18194970;2022-02-13 19:00:34;2;13;2022;19;0;34;23.28;91;0;27.69;7.98;13;0.148;6.9925;3.9
18195052;2022-02-13 19:05:48;2;13;2022;19;5;48;23.26;91;0;27.69;8.03;13;0.149;6.9922;3.9
18195310;2022-02-13 19:21:39;2;13;2022;19;21;39;23.23;91;0;27.6;8.01;13;0.149;6.9913;3.9
18195397;2022-02-13 19:26:53;2;13;2022;19;26;53;23.22;91;0;27.67;8.07;13;0.15;6.9912;3.9
18195479;2022-02-13 19:32:07;2;13;2022;19;32;7;23.18;91;0;27.64;7.96;13;0.148;6.9908;3.9
18195794;2022-02-13 19:53:18;2;13;2022;19;53;18;22.97;92;0;27.62;7.98;13;0.149;6.9898;3.9
18195965;2022-02-13 20:03:51;2;13;2022;20;3;51;22.95;92;0;27.57;8.05;13;0.151;6.9894;3.9
18196142;2022-02-13 20:14:24;2;13;2022;20;14;24;22.88;92;0;27.6;8.03;13;0.15;6.9888;3.9
18196230;2022-02-13 20:19:55;2;13;2022;20;19;55;22.86;92;0;27.6;8.1;13;0.152;6.9884;3.9
18196304;2022-02-13 20:25:09;2;13;2022;20;25;9;22.87;92;0;27.6;7.89;13;0.147;6.988;3.9
18196385;2022-02-13 20:30:24;2;13;2022;20;30;24;22.83;92;0;27.57;7.98;13;0.149;6.9879;3.9
18196547;2022-02-13 20:40:58;2;13;2022;20;40;58;22.78;92;0;27.55;8.1;13;0.152;6.9874;3.9
18196636;2022-02-13 20:46:19;2;13;2022;20;46;19;22.73;92;0;27.55;8.1;13;0.152;6.9872;3.9
18196715;2022-02-13 20:51:33;2;13;2022;20;51;33;22.68;93;0;27.52;8.03;13;0.151;6.987;3.9
18196801;2022-02-13 20:56:47;2;13;2022;20;56;47;22.62;93;0;27.52;8.1;13;0.152;6.9868;3.9
18196965;2022-02-13 21:07:15;2;13;2022;21;7;15;22.53;93;0;27.55;8.01;13;0.15;6.9861;3.89
18197046;2022-02-13 21:12:29;2;13;2022;21;12;29;22.52;93;0;27.5;7.98;13;0.15;6.9856;3.89
18197120;2022-02-13 21:17:43;2;13;2022;21;17;43;22.53;93;0;27.5;8.1;13;0.152;6.9854;3.89
18197297;2022-02-13 21:28:17;2;13;2022;21;28;17;22.56;93;0;27.47;8.01;13;0.151;6.985;3.89
18197380;2022-02-13 21:33:31;2;13;2022;21;33;31;22.56;93;0;27.47;7.98;13;0.15;6.9848;3.89
18197535;2022-02-13 21:44:12;2;13;2022;21;44;12;22.52;93;0;27.45;7.98;13;0.15;6.9843;3.89
18197618;2022-02-13 21:49:26;2;13;2022;21;49;26;22.49;93;0;27.42;7.91;13;0.149;6.9841;3.89
18197789;2022-02-13 21:59:53;2;13;2022;21;59;53;22.53;93;0;27.42;8.01;13;0.151;6.9834;3.89
18197944;2022-02-13 22:10:27;2;13;2022;22;10;27;22.48;93;0;27.4;7.98;13;0.15;6.9831;3.89
18198029;2022-02-13 22:15:41;2;13;2022;22;15;41;22.5;93;0;27.4;7.87;13;0.148;6.9829;3.89
18198110;2022-02-13 22:20:56;2;13;2022;22;20;56;22.51;93;0;27.4;8.03;13;0.152;6.9826;3.89
18198194;2022-02-13 22:26:10;2;13;2022;22;26;10;22.52;93;0;27.4;7.98;13;0.15;6.9825;3.89
18198360;2022-02-13 22:36:44;2;13;2022;22;36;44;22.42;94;0;27.4;7.98;12;0.15;6.9821;3.89
18198441;2022-02-13 22:41:58;2;13;2022;22;41;58;22.44;94;0;27.37;7.98;13;0.151;6.9816;3.89
18198616;2022-02-13 22:52:26;2;13;2022;22;52;26;22.58;93;0;27.33;8.03;12;0.152;6.981;3.89
18198694;2022-02-13 22:57:40;2;13;2022;22;57;40;22.61;93;0;27.35;7.94;12;0.15;6.9809;3.89
18198770;2022-02-13 23:02:54;2;13;2022;23;2;54;22.65;94;0;27.33;7.94;13;0.15;6.9808;3.89
18198852;2022-02-13 23:08:08;2;13;2022;23;8;8;22.75;93;3;27.33;7.89;13;0.149;6.9806;3.89
18198922;2022-02-13 23:13:28;2;13;2022;23;13;28;22.8;93;16;27.33;8.01;13;0.152;6.9803;3.89
18198999;2022-02-13 23:18:49;2;13;2022;23;18;49;22.83;93;33;27.3;8.05;13;0.153;6.9802;3.89
18199082;2022-02-13 23:24:02;2;13;2022;23;24;2;22.86;93;50;27.3;7.98;12;0.151;6.98;3.89
18199158;2022-02-13 23:29:16;2;13;2022;23;29;16;22.9;93;96;27.3;8.05;12;0.153;6.9798;3.89
18199249;2022-02-13 23:34:30;2;13;2022;23;34;30;22.95;93;140;27.3;8.01;12;0.152;6.9796;3.89
18199497;2022-02-13 23:50:16;2;13;2022;23;50;16;23.17;92;482;27.25;8.07;12;0.154;6.9792;3.89
18199577;2022-02-13 23:55:30;2;13;2022;23;55;30;23.25;92;749;27.25;8.03;12;0.153;6.9793;3.89
18199664;2022-02-14 00:00:50;2;14;2022;0;0;50;23.35;92;900;27.25;7.89;12;0.15;6.9789;3.89
18199731;2022-02-14 00:06:03;2;14;2022;0;6;3;23.44;91;1061;27.25;7.87;12;0.149;6.9787;3.89
18199806;2022-02-14 00:11:17;2;14;2022;0;11;17;23.53;91;1232;27.25;8.01;13;0.152;6.9791;3.89
18199888;2022-02-14 00:16:30;2;14;2022;0;16;30;23.59;91;1544;27.23;7.98;13;0.152;6.9787;3.89
18200248;2022-02-14 00:42:50;2;14;2022;0;42;50;24.17;89;2623;27.25;8.05;13;0.153;6.9786;3.91
18200323;2022-02-14 00:48:09;2;14;2022;0;48;9;24.64;87;1899;27.2;8.1;13;0.155;6.9783;3.9
18200397;2022-02-14 00:53:21;2;14;2022;0;53;21;24.73;86;2178;27.2;7.98;13;0.152;6.9785;3.9
18200474;2022-02-14 00:58:33;2;14;2022;0;58;33;24.69;85;2065;27.18;8.03;13;0.153;6.9791;3.9
18200552;2022-02-14 01:03:46;2;14;2022;1;3;46;24.51;85;2420;27.18;7.98;12;0.152;6.9794;3.91
18200626;2022-02-14 01:08:58;2;14;2022;1;8;58;24.63;85;2664;27.18;7.96;12;0.152;6.979;3.92
18200773;2022-02-14 01:19:28;2;14;2022;1;19;28;25.49;81;3233;27.18;7.87;12;0.15;6.9798;3.92
18200927;2022-02-14 01:29:57;2;14;2022;1;29;57;26.71;78;4304;27.15;7.98;12;0.153;6.9787;3.93
18201006;2022-02-14 01:35:08;2;14;2022;1;35;8;26.79;77;4250;27.13;8.01;12;0.153;6.9799;3.93
18201072;2022-02-14 01:40:20;2;14;2022;1;40;20;26.47;77;3543;27.15;7.87;12;0.15;6.9814;3.92
18201151;2022-02-14 01:45:31;2;14;2022;1;45;31;25.91;78;3282;27.15;7.89;12;0.151;6.9826;3.92
18201217;2022-02-14 01:50:42;2;14;2022;1;50;42;25.86;79;3173;27.15;7.98;12;0.153;6.983;3.92
18201287;2022-02-14 01:55:53;2;14;2022;1;55;53;25.79;79;3553;27.15;7.98;12;0.153;6.9837;3.92
18201366;2022-02-14 02:01:05;2;14;2022;2;1;5;25.78;79;3271;27.15;7.89;12;0.151;6.9839;3.92
18201452;2022-02-14 02:06:16;2;14;2022;2;6;16;25.78;78;3435;27.13;7.98;12;0.153;6.9848;3.92
18201675;2022-02-14 02:21:55;2;14;2022;2;21;55;26.67;76;4710;27.13;7.94;12;0.152;6.9853;3.93
18201756;2022-02-14 02:27:07;2;14;2022;2;27;7;26.41;76;4460;27.13;7.87;12;0.15;6.9857;3.93
18201831;2022-02-14 02:32:18;2;14;2022;2;32;18;26.41;77;4479;27.13;8.03;12;0.154;6.9861;3.93
18202201;2022-02-14 02:58:36;2;14;2022;2;58;36;26.49;77;4003;27.15;7.91;12;0.151;6.9884;3.93
18202491;2022-02-14 03:19:33;2;14;2022;3;19;33;28.78;69;9417;27.15;7.87;12;0.15;6.9886;3.9
18202559;2022-02-14 03:24:44;2;14;2022;3;24;44;28.38;70;9051;27.15;7.96;12;0.152;6.9881;3.9
18202710;2022-02-14 03:35:10;2;14;2022;3;35;10;28.69;69;10025;27.15;7.96;12;0.152;6.9875;3.9
18202785;2022-02-14 03:40:19;2;14;2022;3;40;19;28.99;68;13422;27.18;7.91;12;0.151;6.9846;3.9
18202861;2022-02-14 03:45:29;2;14;2022;3;45;29;29.52;66;16770;27.18;7.89;12;0.15;6.9878;3.9
18203009;2022-02-14 03:56:12;2;14;2022;3;56;12;28.83;68;5412;27.18;8.1;12;0.155;6.9973;3.94
18203166;2022-02-14 04:06:30;2;14;2022;4;6;30;28.35;69;5621;27.2;7.89;12;0.15;6.9988;3.94
18203318;2022-02-14 04:17:03;2;14;2022;4;17;3;27.42;71;5568;27.2;7.84;12;0.149;7;3.94
18203398;2022-02-14 04:22:13;2;14;2022;4;22;13;27.54;72;6811;27.23;7.87;12;0.149;6.9979;3.95
18203550;2022-02-14 04:32:57;2;14;2022;4;32;57;28.47;68;7479;27.25;7.98;12;0.152;6.9997;3.9
18203630;2022-02-14 04:38:18;2;14;2022;4;38;18;28.95;66;8044;27.25;7.89;12;0.15;7;3.9
18203705;2022-02-14 04:43:27;2;14;2022;4;43;27;28.73;68;7211;27.28;7.94;12;0.151;6.9999;3.95
18203776;2022-02-14 04:48:37;2;14;2022;4;48;37;28.46;68;6591;27.3;7.98;12;0.151;7.0033;3.95
18203942;2022-02-14 04:59:17;2;14;2022;4;59;17;29.44;64;5744;27.33;7.87;12;0.149;7.004;3.94
18204015;2022-02-14 05:04:25;2;14;2022;5;4;25;28.78;66;7552;27.33;7.89;12;0.149;7.0048;3.9
18204085;2022-02-14 05:09:35;2;14;2022;5;9;35;29.16;65;16048;27.35;7.84;12;0.148;6.9979;3.9
18204159;2022-02-14 05:14:45;2;14;2022;5;14;45;30.92;60;15456;27.37;7.82;12;0.147;6.9986;3.9
18204231;2022-02-14 05:19:54;2;14;2022;5;19;54;30.69;60;8612;27.37;7.91;12;0.149;7.0066;3.9
18204309;2022-02-14 05:25:02;2;14;2022;5;25;2;31.3;59;15307;27.4;7.91;12;0.149;7.0005;3.9
18204377;2022-02-14 05:30:11;2;14;2022;5;30;11;30.92;59;17920;27.4;7.96;12;0.15;7.0058;3.9
18204459;2022-02-14 05:35:19;2;14;2022;5;35;19;31.16;58;8589;27.42;7.89;12;0.148;7.0098;3.9
18204823;2022-02-14 06:01:23;2;14;2022;6;1;23;29.43;62;8518;27.52;7.82;12;0.146;7.0159;3.9
18205036;2022-02-14 06:17:01;2;14;2022;6;17;1;28.74;65;7818;27.57;7.75;12;0.144;7.0177;3.9
18205118;2022-02-14 06:22:10;2;14;2022;6;22;10;28.91;65;8558;27.64;7.87;12;0.146;7.0171;3.9
18205264;2022-02-14 06:32:35;2;14;2022;6;32;35;28.9;64;7109;27.64;7.78;12;0.144;7.018;3.95
18205407;2022-02-14 06:42:53;2;14;2022;6;42;53;29.07;65;9086;27.69;7.84;12;0.145;7.0147;3.9
18205479;2022-02-14 06:48:03;2;14;2022;6;48;3;29.42;64;9051;27.72;7.78;12;0.143;7.0161;3.9
18205551;2022-02-14 06:53:12;2;14;2022;6;53;12;29.13;64;6612;27.74;7.87;12;0.145;7.0182;3.95
18205779;2022-02-14 07:08:53;2;14;2022;7;8;53;28.62;65;7711;27.79;7.75;12;0.142;7.0184;3.9
18205935;2022-02-14 07:19:18;2;14;2022;7;19;18;28.29;66;7117;27.84;7.89;12;0.145;7.0195;3.95
18206008;2022-02-14 07:24:28;2;14;2022;7;24;28;28.31;65;6059;27.87;7.82;12;0.143;7.0199;3.94
18206231;2022-02-14 07:40:03;2;14;2022;7;40;3;27.63;67;5366;27.99;7.89;12;0.144;7.0217;3.94
18206308;2022-02-14 07:45:14;2;14;2022;7;45;14;27.58;69;5209;27.94;7.87;12;0.143;7.0198;3.94
18206532;2022-02-14 08:00:56;2;14;2022;8;0;56;27.01;70;4216;28.01;7.8;12;0.141;7.0205;3.93
18206678;2022-02-14 08:11:30;2;14;2022;8;11;30;27.19;70;3519;28.04;7.84;12;0.142;7.02;3.92
18206902;2022-02-14 08:27:07;2;14;2022;8;27;7;26.36;71;2746;28.09;7.8;12;0.141;7.0203;3.92
18206986;2022-02-14 08:32:18;2;14;2022;8;32;18;26.13;71;3008;28.09;7.75;12;0.139;7.0201;3.92
18207067;2022-02-14 08:37:29;2;14;2022;8;37;29;25.97;72;2706;28.11;7.91;12;0.143;7.0197;3.92
18207410;2022-02-14 08:58:32;2;14;2022;8;58;32;25.6;73;2648;28.13;7.66;12;0.137;7.0188;3.92
18207571;2022-02-14 09:09:15;2;14;2022;9;9;15;25.4;74;2762;28.16;7.69;12;0.137;7.019;3.92
18207742;2022-02-14 09:19:49;2;14;2022;9;19;49;25.33;75;2004;28.18;7.84;12;0.141;7.0183;3.91
18207916;2022-02-14 09:30:24;2;14;2022;9;30;24;25.07;75;1431;28.18;7.84;12;0.141;7.0179;3.91
18207988;2022-02-14 09:35:36;2;14;2022;9;35;36;24.93;75;1236;28.21;7.78;12;0.139;7.0177;3.9
18208064;2022-02-14 09:40:49;2;14;2022;9;40;49;24.79;76;1088;28.21;7.73;12;0.138;7.0173;3.9
18208228;2022-02-14 09:51:19;2;14;2022;9;51;19;24.65;76;775;28.21;7.75;12;0.138;7.0171;3.9
18208310;2022-02-14 09:56:31;2;14;2022;9;56;31;24.57;77;698;28.21;7.69;12;0.137;7.0168;3.9
18208387;2022-02-14 10:01:44;2;14;2022;10;1;44;24.51;77;680;28.23;7.69;12;0.137;7.0167;3.9
18208536;2022-02-14 10:12:08;2;14;2022;10;12;8;24.38;78;565;28.23;7.69;12;0.137;7.0158;3.9
18208609;2022-02-14 10:17:21;2;14;2022;10;17;21;24.32;78;444;28.23;7.84;12;0.14;7.0158;3.9
18208694;2022-02-14 10:22:34;2;14;2022;10;22;34;24.28;78;409;28.21;7.8;12;0.14;7.0154;3.9
18208860;2022-02-14 10:33:05;2;14;2022;10;33;5;24.15;79;258;28.21;7.71;12;0.138;7.0148;3.9
18208949;2022-02-14 10:38:18;2;14;2022;10;38;18;24.05;79;200;28.23;7.82;12;0.14;7.0145;3.9
18209031;2022-02-14 10:43:31;2;14;2022;10;43;31;24;80;157;28.23;7.73;12;0.138;7.0142;3.9
18209106;2022-02-14 10:48:44;2;14;2022;10;48;44;23.94;80;108;28.21;7.78;12;0.139;7.0137;3.9
18209185;2022-02-14 10:54:03;2;14;2022;10;54;3;23.87;80;66;28.21;7.87;12;0.141;7.0136;3.9
18209349;2022-02-14 11:04:29;2;14;2022;11;4;29;23.71;81;12;28.21;7.73;12;0.138;7.0127;3.9
18209503;2022-02-14 11:15:01;2;14;2022;11;15;1;23.55;81;0;28.18;7.84;12;0.141;7.012;3.9
18209596;2022-02-14 11:20:14;2;14;2022;11;20;14;23.49;81;0;28.18;7.75;12;0.139;7.012;3.9
18209677;2022-02-14 11:25:33;2;14;2022;11;25;33;23.41;81;0;28.18;7.71;12;0.138;7.0119;3.9
18209767;2022-02-14 11:30:47;2;14;2022;11;30;47;23.35;81;0;28.18;7.87;12;0.141;7.0113;3.9
18209848;2022-02-14 11:36:00;2;14;2022;11;36;0;23.31;81;0;28.18;7.84;12;0.141;7.0111;3.9
