Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
18050248;2022-02-07 02:10:41;2;7;2022;2;10;41;26.96;74;6655;23.84;20.89;271;0.195;;3.92
18050282;2022-02-07 02:12:50;2;7;2022;2;12;50;27.12;74;7192;23.89;20.83;270;0.194;;3.92
18050312;2022-02-07 02:14:59;2;7;2022;2;14;59;27.4;73;7257;23.86;20.71;271;0.194;;3.92
18050371;2022-02-07 02:19:32;2;7;2022;2;19;32;27.66;72;7612;23.86;20.89;271;0.195;;3.92
18050396;2022-02-07 02:21:41;2;7;2022;2;21;41;27.7;72;7571;23.89;20.65;270;0.193;;3.92
18050432;2022-02-07 02:23:50;2;7;2022;2;23;50;27.76;72;7306;23.86;20.77;271;0.194;;3.92
18050464;2022-02-07 02:25:59;2;7;2022;2;25;59;27.96;73;7166;23.86;20.77;271;0.194;;3.92
18050498;2022-02-07 02:28:08;2;7;2022;2;28;8;28.05;72;7123;23.86;21.07;270;0.196;;3.92
18050532;2022-02-07 02:30:16;2;7;2022;2;30;16;28.25;70;7422;23.89;20.53;270;0.192;;3.92
18050563;2022-02-07 02:32:25;2;7;2022;2;32;25;28.32;71;7599;23.89;20.95;270;0.195;;3.92
18050592;2022-02-07 02:34:34;2;7;2022;2;34;34;28.46;70;8643;23.89;20.83;270;0.194;;3.92
18050625;2022-02-07 02:36:43;2;7;2022;2;36;43;28.59;70;7886;23.91;20.77;270;0.194;;3.92
18050671;2022-02-07 02:40:59;2;7;2022;2;40;59;28.45;70;8161;23.86;20.83;270;0.194;;3.92
18050700;2022-02-07 02:43:08;2;7;2022;2;43;8;28.75;69;8295;23.86;20.47;271;0.192;;3.92
18050727;2022-02-07 02:45:17;2;7;2022;2;45;17;28.97;68;8768;23.86;21.13;271;0.196;;3.92
18050764;2022-02-07 02:47:26;2;7;2022;2;47;26;29.03;68;8532;23.86;20.71;270;0.194;;3.92
18050792;2022-02-07 02:49:34;2;7;2022;2;49;34;28.97;68;8532;23.86;20.89;270;0.195;;3.92
18050818;2022-02-07 02:51:43;2;7;2022;2;51;43;29.18;69;8783;23.86;20.47;270;0.192;;3.92
18050857;2022-02-07 02:53:52;2;7;2022;2;53;52;29.28;67;8629;23.84;20.41;271;0.192;;3.92
18050877;2022-02-07 02:56:00;2;7;2022;2;56;0;29.23;67;9372;23.86;20.83;270;0.194;;3.92
18050972;2022-02-07 03:02:38;2;7;2022;3;2;38;29.48;66;8064;23.84;20.89;270;0.195;;3.93
18051076;2022-02-07 03:09:16;2;7;2022;3;9;16;29.88;67;7435;23.84;21.07;270;0.196;;3.94
18051147;2022-02-07 03:13:47;2;7;2022;3;13;47;30.48;63;8620;23.84;21.13;270;0.196;;3.91
18051175;2022-02-07 03:15:55;2;7;2022;3;15;55;30.48;62;9007;23.86;20.89;270;0.195;;3.91
18051211;2022-02-07 03:18:04;2;7;2022;3;18;4;30.16;64;8546;23.86;20.89;271;0.195;;3.91
18051242;2022-02-07 03:20:12;2;7;2022;3;20;12;30.02;64;9367;23.86;20.59;271;0.193;;3.91
18051309;2022-02-07 03:24:38;2;7;2022;3;24;38;29.97;64;9176;23.84;21.01;271;0.196;;3.91
18051336;2022-02-07 03:26:46;2;7;2022;3;26;46;30.26;64;9627;23.84;20.77;270;0.194;;3.91
18051377;2022-02-07 03:29:16;2;7;2022;3;29;16;30.31;62;9601;23.84;20.83;270;0.194;;3.91
18051403;2022-02-07 03:31:24;2;7;2022;3;31;24;30.26;64;9762;23.84;20.65;270;0.193;;3.91
18051438;2022-02-07 03:33:33;2;7;2022;3;33;33;30.26;63;9922;23.84;21.01;270;0.196;;3.91
18051465;2022-02-07 03:35:41;2;7;2022;3;35;41;30.35;64;10460;23.84;20.53;270;0.192;;3.91
18051529;2022-02-07 03:40:04;2;7;2022;3;40;4;30.61;63;10976;23.86;20.59;270;0.193;;3.91
18051715;2022-02-07 03:53:20;2;7;2022;3;53;20;31.14;61;10361;23.84;20.77;270;0.194;;3.91
18051777;2022-02-07 03:57:43;2;7;2022;3;57;43;31.04;62;10963;23.84;20.71;270;0.194;;3.91
18051840;2022-02-07 04:02:05;2;7;2022;4;2;5;30.91;63;10842;23.84;20.71;270;0.194;;3.91
18051874;2022-02-07 04:04:14;2;7;2022;4;4;14;31.05;62;10470;23.84;21.07;270;0.196;;3.91
18051967;2022-02-07 04:10:59;2;7;2022;4;10;59;31.35;62;8524;23.84;20.95;270;0.195;;3.91
18051997;2022-02-07 04:13:07;2;7;2022;4;13;7;31.44;61;9346;23.84;20.71;270;0.194;;3.91
18052072;2022-02-07 04:17:33;2;7;2022;4;17;33;31.73;60;9057;23.84;20.83;270;0.194;;3.91
18052104;2022-02-07 04:19:42;2;7;2022;4;19;42;31.64;60;9711;23.84;21.13;270;0.196;;3.91
18052132;2022-02-07 04:21:50;2;7;2022;4;21;50;31.46;61;9841;23.84;20.71;270;0.194;;3.91
18052194;2022-02-07 04:26:15;2;7;2022;4;26;15;31.85;59;10160;23.84;20.89;270;0.195;;3.91
18052252;2022-02-07 04:30:31;2;7;2022;4;30;31;31.88;59;10188;23.84;20.65;270;0.193;;3.91
18052280;2022-02-07 04:32:39;2;7;2022;4;32;39;31.95;59;10989;23.86;20.35;270;0.191;;3.91
18052315;2022-02-07 04:34:55;2;7;2022;4;34;55;31.85;59;11128;23.84;20.95;270;0.195;;3.9
18052344;2022-02-07 04:37:02;2;7;2022;4;37;2;31.65;59;11816;23.86;20.83;270;0.194;;3.91
18052372;2022-02-07 04:39:10;2;7;2022;4;39;10;31.6;60;11261;23.84;20.47;270;0.192;;3.9
18052408;2022-02-07 04:41:19;2;7;2022;4;41;19;31.79;60;10915;23.84;20.59;270;0.193;;3.91
18052436;2022-02-07 04:43:27;2;7;2022;4;43;27;32.23;60;10314;23.84;20.59;270;0.193;;3.9
18052477;2022-02-07 04:45:35;2;7;2022;4;45;35;32.2;59;2977;23.84;20.59;270;0.193;;3.91
18052504;2022-02-07 04:47:43;2;7;2022;4;47;43;31.81;60;10582;23.84;20.89;270;0.195;;3.9
18052573;2022-02-07 04:52:11;2;7;2022;4;52;11;32.08;59;10931;23.84;20.89;270;0.195;;3.9
18052600;2022-02-07 04:54:19;2;7;2022;4;54;19;32.31;60;11645;23.81;20.71;270;0.194;;3.9
18052703;2022-02-07 05:01:15;2;7;2022;5;1;15;32.41;58;3654;23.84;20.95;270;0.195;;3.91
18052728;2022-02-07 05:03:24;2;7;2022;5;3;24;32.02;59;12123;23.84;20.95;270;0.195;;3.9
18052731;2022-02-07 05:03:34;2;7;2022;5;3;34;32.02;59;12123;23.84;20.95;270;0.195;;3.9
18052806;2022-02-07 05:08:20;2;7;2022;5;8;20;32.25;59;11598;23.84;20.95;270;0.195;;3.9
18052904;2022-02-07 05:15:36;2;7;2022;5;15;36;32.43;58;11843;23.86;20.47;270;0.192;;3.9
18052940;2022-02-07 05:17:43;2;7;2022;5;17;43;32.45;57;3748;23.84;20.77;270;0.194;;3.91
18052969;2022-02-07 05:19:57;2;7;2022;5;19;57;32.11;59;11588;23.84;20.71;270;0.194;;3.9
18053000;2022-02-07 05:22:17;2;7;2022;5;22;17;31.95;59;7335;23.91;20.53;270;0.192;;3.93
18053031;2022-02-07 05:24:31;2;7;2022;5;24;31;32.16;59;11976;23.84;20.65;270;0.193;;3.9
18053066;2022-02-07 05:26:57;2;7;2022;5;26;57;32.41;58;11836;23.84;20.77;270;0.194;;3.9
18053098;2022-02-07 05:29:05;2;7;2022;5;29;5;32.73;57;12065;23.84;20.89;270;0.195;;3.9
18053157;2022-02-07 05:33:27;2;7;2022;5;33;27;32.78;57;12168;23.84;20.77;270;0.194;;3.9
18053214;2022-02-07 05:37:42;2;7;2022;5;37;42;32.4;58;10941;23.84;20.71;270;0.194;;3.9
18053317;2022-02-07 05:44:47;2;7;2022;5;44;47;32.85;57;11370;23.84;20.83;270;0.194;;3.9
18053349;2022-02-07 05:47:07;2;7;2022;5;47;7;32.99;57;11261;23.91;20.77;270;0.194;;3.9
18053384;2022-02-07 05:49:22;2;7;2022;5;49;22;33.02;58;10912;23.86;20.65;270;0.193;;3.9
18053443;2022-02-07 05:53:47;2;7;2022;5;53;47;32.72;57;11102;23.86;21.01;270;0.196;;3.9
18053471;2022-02-07 05:55:54;2;7;2022;5;55;54;32.92;55;10922;23.86;21.01;270;0.196;;3.9
18053591;2022-02-07 06:04:46;2;7;2022;6;4;46;32.78;54;11261;23.86;20.77;270;0.194;;3.9
18053689;2022-02-07 06:11:21;2;7;2022;6;11;21;31.83;58;5847;23.89;20.65;270;0.193;;3.93
18053786;2022-02-07 06:18:17;2;7;2022;6;18;17;32.77;56;10636;23.91;20.95;270;0.195;;3.9
18053850;2022-02-07 06:22:46;2;7;2022;6;22;46;33.12;56;9771;23.86;20.77;270;0.194;;3.9
18053874;2022-02-07 06:25:00;2;7;2022;6;25;0;33.08;56;10265;23.86;20.59;270;0.193;;3.9
18053909;2022-02-07 06:27:19;2;7;2022;6;27;19;33.31;56;10077;23.86;20.65;270;0.193;;3.9
18053939;2022-02-07 06:29:39;2;7;2022;6;29;39;33.33;55;10209;23.89;20.95;270;0.195;;3.9
18053961;2022-02-07 06:31:47;2;7;2022;6;31;47;33.41;55;10336;23.89;20.65;270;0.193;;3.96
18054066;2022-02-07 06:38:42;2;7;2022;6;38;42;33.21;55;10154;23.89;20.65;270;0.193;;3.96
18054196;2022-02-07 06:48:07;2;7;2022;6;48;7;33.46;55;9550;23.89;20.71;270;0.193;;3.96
18054318;2022-02-07 06:57:27;2;7;2022;6;57;27;33.73;53;9270;23.91;20.53;270;0.192;;3.96
18054496;2022-02-07 07:09:02;2;7;2022;7;9;2;33.55;54;8211;23.91;20.83;270;0.194;;3.95
18054532;2022-02-07 07:11:09;2;7;2022;7;11;9;33.61;53;7577;23.94;20.83;270;0.194;;3.95
18054535;2022-02-07 07:11:16;2;7;2022;7;11;16;33.61;53;7577;23.94;20.83;270;0.194;;3.95
18054566;2022-02-07 07:13:31;2;7;2022;7;13;31;33.51;54;7900;23.91;20.47;270;0.192;;3.95
18054624;2022-02-07 07:18:15;2;7;2022;7;18;15;33.29;55;7903;23.91;20.71;270;0.193;;3.95
18054720;2022-02-07 07:25:03;2;7;2022;7;25;3;33.65;53;7900;23.94;20.65;270;0.193;;3.95
18054816;2022-02-07 07:31:56;2;7;2022;7;31;56;33.55;54;7853;23.94;20.71;270;0.193;;3.95
18054849;2022-02-07 07:34:03;2;7;2022;7;34;3;33.61;54;7735;23.94;21.01;269;0.195;;3.95
18054876;2022-02-07 07:36:11;2;7;2022;7;36;11;33.21;54;1841;23.91;20.95;270;0.195;;3.91
18055041;2022-02-07 07:47:36;2;7;2022;7;47;36;32.49;53;6639;23.96;20.95;270;0.195;;3.94
18055069;2022-02-07 07:49:44;2;7;2022;7;49;44;32.79;53;6152;23.94;20.53;270;0.192;;3.94
18055301;2022-02-07 08:07:26;2;7;2022;8;7;26;33.17;53;5573;23.96;20.83;270;0.194;;3.94
18055337;2022-02-07 08:09:34;2;7;2022;8;9;34;33.46;54;5440;23.99;20.83;270;0.194;;3.94
18055434;2022-02-07 08:16:09;2;7;2022;8;16;9;33.13;55;5068;24.01;20.95;270;0.195;;3.94
18055511;2022-02-07 08:20:49;2;7;2022;8;20;49;32.85;54;1651;24.01;20.95;270;0.195;;3.91
18055549;2022-02-07 08:23:09;2;7;2022;8;23;9;32.18;56;4344;24.01;20.65;270;0.193;;3.93
18055624;2022-02-07 08:27:38;2;7;2022;8;27;38;32.61;55;4248;24.01;20.65;270;0.193;;3.93
18055662;2022-02-07 08:29:46;2;7;2022;8;29;46;32.6;55;3881;24.04;20.71;270;0.193;;3.93
18055735;2022-02-07 08:34:27;2;7;2022;8;34;27;32.24;56;3777;24.04;20.83;270;0.194;;3.93
18055808;2022-02-07 08:38:42;2;7;2022;8;38;42;32.48;55;3654;24.04;20.89;270;0.194;;3.92
18055909;2022-02-07 08:45:38;2;7;2022;8;45;38;31.12;58;981;24.06;20.89;269;0.194;;3.91
18055944;2022-02-07 08:47:46;2;7;2022;8;47;46;30.62;60;1013;24.06;20.83;269;0.194;;3.91
18056148;2022-02-07 09:01:00;2;7;2022;9;1;0;31.9;57;2942;24.06;20.83;270;0.194;;3.92
18056213;2022-02-07 09:05:28;2;7;2022;9;5;28;31.64;58;2360;24.06;21.19;270;0.196;;3.91
18056438;2022-02-07 09:19:38;2;7;2022;9;19;38;31.29;59;2365;24.11;20.71;270;0.193;;3.91
18056443;2022-02-07 09:19:48;2;7;2022;9;19;48;31.29;59;2365;24.11;20.71;270;0.193;;3.91
18056656;2022-02-07 09:33:50;2;7;2022;9;33;50;30.64;60;2381;24.14;20.65;269;0.192;;3.91
18056858;2022-02-07 09:47:29;2;7;2022;9;47;29;30.18;62;2063;24.14;20.77;270;0.193;;3.9
18057026;2022-02-07 09:58:35;2;7;2022;9;58;35;29.61;64;1063;24.16;20.77;270;0.193;;3.9
18057093;2022-02-07 10:02:58;2;7;2022;10;2;58;29.44;64;969;24.16;20.77;270;0.193;;3.9
18057322;2022-02-07 10:18:33;2;7;2022;10;18;33;28.52;67;643;24.22;20.95;270;0.194;;3.9
18057359;2022-02-07 10:20:48;2;7;2022;10;20;48;28.34;68;593;24.22;20.77;270;0.193;;3.9
18057451;2022-02-07 10:27:46;2;7;2022;10;27;46;27.95;69;482;24.22;20.65;270;0.192;;3.9
18057526;2022-02-07 10:32:03;2;7;2022;10;32;3;27.65;71;401;24.24;20.65;270;0.192;;3.9
18057560;2022-02-07 10:34:12;2;7;2022;10;34;12;27.54;71;362;24.24;20.89;270;0.194;;3.9
18057592;2022-02-07 10:36:21;2;7;2022;10;36;21;27.4;72;327;24.24;20.89;270;0.194;;3.9
18057626;2022-02-07 10:38:30;2;7;2022;10;38;30;27.31;72;292;24.24;20.89;270;0.194;;3.9
18057704;2022-02-07 10:43:13;2;7;2022;10;43;13;27.08;73;212;24.24;20.77;271;0.193;;3.9
18057739;2022-02-07 10:45:22;2;7;2022;10;45;22;26.91;74;174;24.27;20.71;265;0.193;;3.9
18057812;2022-02-07 10:49:56;2;7;2022;10;49;56;26.68;75;115;24.29;20.95;270;0.194;;3.9
18057909;2022-02-07 10:56:34;2;7;2022;10;56;34;26.35;76;50;24.27;20.53;270;0.191;;3.9
18057945;2022-02-07 10:58:42;2;7;2022;10;58;42;26.25;76;33;24.27;20.65;270;0.192;;3.9
18057980;2022-02-07 11:00:52;2;7;2022;11;0;52;26.15;77;22;24.27;20.77;270;0.193;;3.9
18058013;2022-02-07 11:03:01;2;7;2022;11;3;1;26.09;77;12;24.29;21.07;270;0.195;;3.9
18058045;2022-02-07 11:05:11;2;7;2022;11;5;11;25.99;77;7;24.29;20.95;270;0.194;;3.9
18058081;2022-02-07 11:07:20;2;7;2022;11;7;20;25.93;78;3;24.29;20.71;270;0.192;;3.9
18058149;2022-02-07 11:11:52;2;7;2022;11;11;52;25.77;78;0;24.32;20.95;270;0.194;;3.9
18058256;2022-02-07 11:18:26;2;7;2022;11;18;26;25.59;79;0;24.32;20.77;260;0.193;;3.9
18058317;2022-02-07 11:22:52;2;7;2022;11;22;52;25.59;79;0;24.34;21.31;270;0.196;;3.9
18058351;2022-02-07 11:25:01;2;7;2022;11;25;1;25.59;79;0;24.37;20.83;270;0.193;;3.9
18058419;2022-02-07 11:29:27;2;7;2022;11;29;27;25.44;80;0;24.34;20.71;270;0.192;;3.9
18058482;2022-02-07 11:33:52;2;7;2022;11;33;52;25.36;81;0;24.34;20.71;270;0.192;;3.9
18058554;2022-02-07 11:38:19;2;7;2022;11;38;19;25.28;81;0;24.37;20.83;270;0.193;;3.9
18058580;2022-02-07 11:40:29;2;7;2022;11;40;29;25.22;82;0;24.37;21.07;270;0.195;;3.9
18058605;2022-02-07 11:42:38;2;7;2022;11;42;38;25.16;82;0;24.34;21.07;270;0.195;;3.9
18058647;2022-02-07 11:44:48;2;7;2022;11;44;48;25.08;82;0;24.37;21.01;270;0.194;;3.9
18058742;2022-02-07 11:51:30;2;7;2022;11;51;30;25.09;82;0;24.37;21.13;270;0.195;;3.9
18058777;2022-02-07 11:53:39;2;7;2022;11;53;39;25.14;81;0;24.39;20.95;270;0.194;;3.9
18058805;2022-02-07 11:55:49;2;7;2022;11;55;49;25.14;81;0;24.32;20.77;270;0.193;;3.9
18058862;2022-02-07 12:00:08;2;7;2022;12;0;8;25.07;81;0;24.37;20.89;270;0.193;;3.9
18058893;2022-02-07 12:02:18;2;7;2022;12;2;18;25.07;81;0;24.39;21.07;270;0.195;;3.9
18058933;2022-02-07 12:04:28;2;7;2022;12;4;28;25.04;81;0;24.42;20.89;270;0.193;;3.9
18058996;2022-02-07 12:08:53;2;7;2022;12;8;53;24.99;81;0;24.39;20.77;270;0.193;;3.9
18059035;2022-02-07 12:11:03;2;7;2022;12;11;3;24.91;82;0;24.42;20.83;270;0.193;;3.9
18059092;2022-02-07 12:15:28;2;7;2022;12;15;28;24.79;82;0;24.42;20.59;270;0.191;;3.9
18059217;2022-02-07 12:24:18;2;7;2022;12;24;18;24.73;83;0;24.44;21.13;270;0.195;;3.9
18059252;2022-02-07 12:26:28;2;7;2022;12;26;28;24.75;83;0;24.42;20.95;270;0.194;;3.9
18059290;2022-02-07 12:28:38;2;7;2022;12;28;38;24.76;83;0;24.44;20.83;270;0.193;;3.9
18059322;2022-02-07 12:30:47;2;7;2022;12;30;47;24.68;84;0;24.47;20.83;269;0.193;;3.9
18059351;2022-02-07 12:32:57;2;7;2022;12;32;57;24.59;84;0;24.44;20.65;270;0.192;;3.9
18059423;2022-02-07 12:37:30;2;7;2022;12;37;30;24.46;85;0;24.42;20.83;271;0.193;;3.9
18059428;2022-02-07 12:37:37;2;7;2022;12;37;37;24.46;85;0;24.42;20.83;271;0.193;;3.9
18059458;2022-02-07 12:39:46;2;7;2022;12;39;46;24.45;85;0;24.44;20.77;270;0.192;;3.9
18059520;2022-02-07 12:44:12;2;7;2022;12;44;12;24.4;85;0;24.44;20.83;270;0.193;;3.9
18059558;2022-02-07 12:46:22;2;7;2022;12;46;22;24.39;85;0;24.44;20.95;270;0.194;;3.9
18059624;2022-02-07 12:50:48;2;7;2022;12;50;48;24.34;85;0;24.44;20.89;270;0.193;;3.9
18059657;2022-02-07 12:52:58;2;7;2022;12;52;58;24.31;86;0;24.49;20.89;269;0.193;;3.9
18059695;2022-02-07 12:55:08;2;7;2022;12;55;8;24.31;85;0;24.47;20.77;270;0.192;;3.9
18059753;2022-02-07 12:59:34;2;7;2022;12;59;34;24.23;86;0;24.47;20.65;270;0.192;;3.9
18059791;2022-02-07 13:01:44;2;7;2022;13;1;44;24.27;85;0;24.47;20.53;270;0.191;;3.9
18059924;2022-02-07 13:10:36;2;7;2022;13;10;36;24.38;85;0;24.47;20.89;270;0.193;;3.9
18059960;2022-02-07 13:12:46;2;7;2022;13;12;46;24.35;85;0;24.47;20.47;270;0.19;;3.9
18059997;2022-02-07 13:14:56;2;7;2022;13;14;56;24.32;85;0;24.47;20.59;270;0.191;;3.9
18060030;2022-02-07 13:17:06;2;7;2022;13;17;6;24.29;85;0;24.49;20.59;270;0.191;;3.9
18060056;2022-02-07 13:19:16;2;7;2022;13;19;16;24.25;85;0;24.49;21.13;270;0.195;;3.9
18060092;2022-02-07 13:21:33;2;7;2022;13;21;33;24.21;85;0;24.49;20.95;270;0.194;;3.9
18060130;2022-02-07 13:23:43;2;7;2022;13;23;43;24.16;85;0;24.49;20.95;270;0.194;;3.89
18060266;2022-02-07 13:32:34;2;7;2022;13;32;34;24.03;86;0;24.52;20.83;270;0.193;;3.89
18060298;2022-02-07 13:34:44;2;7;2022;13;34;44;24.05;86;0;24.52;20.71;270;0.192;;3.89
18060329;2022-02-07 13:36:54;2;7;2022;13;36;54;24.04;86;0;24.49;21.07;270;0.194;;3.89
18060366;2022-02-07 13:39:05;2;7;2022;13;39;5;24.06;86;0;24.52;21.01;270;0.194;;3.89
18060394;2022-02-07 13:41:15;2;7;2022;13;41;15;24.08;86;0;24.52;20.77;270;0.192;;3.89
18060436;2022-02-07 13:43:25;2;7;2022;13;43;25;24.06;86;0;24.52;20.71;270;0.192;;3.89
18060564;2022-02-07 13:52:16;2;7;2022;13;52;16;24.11;86;0;24.52;21.13;270;0.195;;3.89
18060626;2022-02-07 13:56:53;2;7;2022;13;56;53;24.05;86;0;24.52;20.71;270;0.192;;3.89
18060660;2022-02-07 13:59:09;2;7;2022;13;59;9;24.08;86;0;24.52;20.89;270;0.193;;3.89
18060695;2022-02-07 14:01:31;2;7;2022;14;1;31;24.09;86;0;24.54;21.01;270;0.194;;3.89
18060734;2022-02-07 14:03:40;2;7;2022;14;3;40;24.09;86;0;24.54;21.01;269;0.194;;3.89
18060773;2022-02-07 14:05:50;2;7;2022;14;5;50;24.01;87;0;24.52;21.01;270;0.194;;3.89
18060868;2022-02-07 14:12:50;2;7;2022;14;12;50;24;86;0;24.57;20.71;270;0.192;;3.89
18060969;2022-02-07 14:19:46;2;7;2022;14;19;46;23.89;86;0;24.54;20.95;270;0.193;;3.89
18061009;2022-02-07 14:21:56;2;7;2022;14;21;56;23.9;86;0;24.54;20.83;270;0.193;;3.89
18061096;2022-02-07 14:28:38;2;7;2022;14;28;38;23.92;86;0;24.57;21.01;270;0.194;;3.89
18061234;2022-02-07 14:37:36;2;7;2022;14;37;36;23.81;86;0;24.57;21.07;278;0.194;;3.89
18061294;2022-02-07 14:42:15;2;7;2022;14;42;15;23.68;87;0;24.59;20.77;270;0.192;;3.89
18061327;2022-02-07 14:44:43;2;7;2022;14;44;43;23.61;87;0;24.57;20.95;270;0.193;;3.89
18061358;2022-02-07 14:46:53;2;7;2022;14;46;53;23.56;88;0;24.57;20.71;270;0.192;;3.89
18061425;2022-02-07 14:51:44;2;7;2022;14;51;44;23.61;88;0;24.59;20.89;269;0.193;;3.89
18061462;2022-02-07 14:53:54;2;7;2022;14;53;54;23.6;88;0;24.57;20.89;270;0.193;;3.89
18061652;2022-02-07 15:07:18;2;7;2022;15;7;18;23.37;89;0;24.59;20.41;270;0.19;;3.89
18061718;2022-02-07 15:11:50;2;7;2022;15;11;50;23.36;90;0;24.59;20.65;270;0.191;;3.89
18061783;2022-02-07 15:16:24;2;7;2022;15;16;24;23.23;91;0;24.62;20.89;269;0.193;;3.89
18061876;2022-02-07 15:23:04;2;7;2022;15;23;4;23.06;91;0;24.59;20.71;278;0.192;;3.89
18061948;2022-02-07 15:27:31;2;7;2022;15;27;31;22.96;92;0;24.62;20.95;278;0.193;;3.89
18062014;2022-02-07 15:31:57;2;7;2022;15;31;57;22.87;92;0;24.59;20.71;270;0.192;;3.89
18062085;2022-02-07 15:36:24;2;7;2022;15;36;24;22.87;92;0;24.59;20.77;269;0.192;;3.89
18062110;2022-02-07 15:38:34;2;7;2022;15;38;34;22.87;92;0;24.62;20.77;269;0.192;;3.89
18062174;2022-02-07 15:43:07;2;7;2022;15;43;7;22.85;93;0;24.62;20.71;272;0.192;;3.89
18062212;2022-02-07 15:45:17;2;7;2022;15;45;17;22.86;93;0;24.59;20.59;269;0.191;;3.89
18062279;2022-02-07 15:49:44;2;7;2022;15;49;44;22.87;93;0;24.62;21.07;272;0.194;;3.89
18062355;2022-02-07 15:54:49;2;7;2022;15;54;49;22.8;93;0;24.62;21.07;261;0.194;;3.89
18062395;2022-02-07 15:56:58;2;7;2022;15;56;58;22.78;93;0;24.62;20.95;270;0.193;;3.89
18062422;2022-02-07 15:59:08;2;7;2022;15;59;8;22.75;93;0;24.62;20.95;263;0.193;;3.89
18062453;2022-02-07 16:01:24;2;7;2022;16;1;24;22.72;94;0;24.62;20.95;269;0.193;;3.89
18062521;2022-02-07 16:05:44;2;7;2022;16;5;44;22.67;94;0;24.62;20.95;270;0.193;;3.89
18062562;2022-02-07 16:07:54;2;7;2022;16;7;54;22.62;94;0;24.62;20.59;269;0.191;;3.89
18062658;2022-02-07 16:14:37;2;7;2022;16;14;37;22.53;95;0;24.62;20.71;270;0.192;;3.89
18062688;2022-02-07 16:16:47;2;7;2022;16;16;47;22.51;95;0;24.62;20.95;270;0.193;;3.89
18062726;2022-02-07 16:19:04;2;7;2022;16;19;4;22.49;95;0;24.62;20.53;269;0.19;;3.89
18062762;2022-02-07 16:21:14;2;7;2022;16;21;14;22.5;95;0;24.62;21.19;270;0.195;;3.89
18062886;2022-02-07 16:30:13;2;7;2022;16;30;13;22.25;96;0;24.64;21.01;269;0.194;;3.89
18062913;2022-02-07 16:32:35;2;7;2022;16;32;35;22.14;96;0;24.62;20.95;269;0.193;;3.89
18062979;2022-02-07 16:37:17;2;7;2022;16;37;17;22.12;96;0;24.62;21.19;269;0.195;;3.89
18063015;2022-02-07 16:39:27;2;7;2022;16;39;27;22.07;96;0;24.62;20.77;270;0.192;;3.89
18063071;2022-02-07 16:43:54;2;7;2022;16;43;54;22.09;97;0;24.62;20.47;275;0.19;;3.89
18063103;2022-02-07 16:46:04;2;7;2022;16;46;4;22.1;97;0;24.64;21.01;269;0.194;;3.89
18063173;2022-02-07 16:50:35;2;7;2022;16;50;35;22.12;97;0;24.62;20.77;267;0.192;;3.89
18063205;2022-02-07 16:52:46;2;7;2022;16;52;46;22.11;97;0;24.64;20.95;267;0.193;;3.89
18063230;2022-02-07 16:54:56;2;7;2022;16;54;56;22.08;97;0;24.62;20.95;269;0.193;;3.89
18063263;2022-02-07 16:57:07;2;7;2022;16;57;7;22.06;97;0;24.62;20.89;269;0.193;;3.89
18063296;2022-02-07 16:59:17;2;7;2022;16;59;17;22.05;97;0;24.62;20.47;269;0.19;;3.89
18063332;2022-02-07 17:01:28;2;7;2022;17;1;28;22.03;97;0;24.62;20.77;265;0.192;;3.89
18063361;2022-02-07 17:03:38;2;7;2022;17;3;38;22.06;97;0;24.62;20.59;269;0.191;;3.89
18063392;2022-02-07 17:05:49;2;7;2022;17;5;49;22.07;97;0;24.62;20.77;265;0.192;;3.89
18063423;2022-02-07 17:07:59;2;7;2022;17;7;59;22.06;97;0;24.62;20.95;269;0.193;;3.89
18063484;2022-02-07 17:12:26;2;7;2022;17;12;26;22.02;97;0;24.64;20.77;269;0.192;;3.89
18063550;2022-02-07 17:16:53;2;7;2022;17;16;53;22.07;97;0;24.62;20.77;270;0.192;;3.89
18063609;2022-02-07 17:21:20;2;7;2022;17;21;20;22.06;97;0;24.64;20.77;267;0.192;;3.89
18063665;2022-02-07 17:25:47;2;7;2022;17;25;47;22.01;97;0;24.62;20.59;269;0.191;;3.89
18063668;2022-02-07 17:25:54;2;7;2022;17;25;54;22.01;97;0;24.62;20.59;269;0.191;;3.89
18063702;2022-02-07 17:28:05;2;7;2022;17;28;5;21.97;97;0;24.64;20.89;270;0.193;;3.89
18063729;2022-02-07 17:30:15;2;7;2022;17;30;15;21.95;97;0;24.62;20.89;269;0.193;;3.88
18063791;2022-02-07 17:34:35;2;7;2022;17;34;35;21.94;97;0;24.62;20.53;269;0.19;;3.88
18063854;2022-02-07 17:39:03;2;7;2022;17;39;3;21.88;98;0;24.62;20.71;269;0.192;;3.88
18063882;2022-02-07 17:41:13;2;7;2022;17;41;13;21.87;98;0;24.67;20.89;269;0.193;;3.88
18063916;2022-02-07 17:43:24;2;7;2022;17;43;24;21.88;98;0;24.62;20.59;269;0.191;;3.88
18063943;2022-02-07 17:45:34;2;7;2022;17;45;34;21.91;98;0;24.64;20.77;277;0.192;;3.88
18063983;2022-02-07 17:47:45;2;7;2022;17;47;45;21.9;98;0;24.62;20.53;269;0.19;;3.88
18064045;2022-02-07 17:52:28;2;7;2022;17;52;28;21.84;98;0;24.62;20.83;269;0.192;;3.88
