Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
18171817;2022-02-12 17:26:18;2;12;2022;17;26;18;22.2;81;0;26.71;8.37;9;0.165;6.2006;3.88
18171896;2022-02-12 17:31:37;2;12;2022;17;31;37;22.17;82;0;26.71;8.4;9;0.165;6.2005;3.88
18171973;2022-02-12 17:36:56;2;12;2022;17;36;56;22.11;82;0;26.71;8.01;9;0.157;6.2004;3.88
18172062;2022-02-12 17:42:15;2;12;2022;17;42;15;22.16;82;0;26.69;8.17;9;0.16;6.2002;3.88
18172384;2022-02-12 18:03:50;2;12;2022;18;3;50;22.17;82;0;26.66;8.01;9;0.157;6.2;3.88
18172485;2022-02-12 18:09:09;2;12;2022;18;9;9;22.13;82;0;26.64;8.28;9;0.163;6.1997;3.88
18172579;2022-02-12 18:14:28;2;12;2022;18;14;28;22.06;82;0;26.66;8.37;9;0.165;6.1995;3.88
18172670;2022-02-12 18:19:47;2;12;2022;18;19;47;22.05;82;0;26.64;8.4;9;0.166;6.1994;3.88
18172758;2022-02-12 18:25:06;2;12;2022;18;25;6;22.04;82;0;26.64;8.42;9;0.166;6.1992;3.88
18172839;2022-02-12 18:30:25;2;12;2022;18;30;25;22.06;82;0;26.61;8.07;9;0.159;6.1993;3.88
18172922;2022-02-12 18:35:44;2;12;2022;18;35;44;22.13;82;0;26.64;8.05;9;0.158;6.1992;3.88
18173004;2022-02-12 18:41:03;2;12;2022;18;41;3;22.11;82;0;26.61;8.03;9;0.158;6.1989;3.88
18173174;2022-02-12 18:51:41;2;12;2022;18;51;41;22.1;83;0;26.61;8.24;9;0.163;6.1987;3.88
18173249;2022-02-12 18:57:00;2;12;2022;18;57;0;22.09;82;0;26.61;8.03;9;0.158;6.1985;3.88
18173411;2022-02-12 19:07:45;2;12;2022;19;7;45;21.89;83;0;26.59;8.01;9;0.158;6.1979;3.88
18173570;2022-02-12 19:18:29;2;12;2022;19;18;29;21.69;85;0;26.54;8.19;9;0.162;6.1973;3.88
18173649;2022-02-12 19:23:49;2;12;2022;19;23;49;21.59;85;0;26.49;8.12;9;0.161;6.1968;3.88
18173738;2022-02-12 19:29:08;2;12;2022;19;29;8;21.45;85;0;26.54;8.03;9;0.159;6.1963;3.88
18173826;2022-02-12 19:34:27;2;12;2022;19;34;27;21.31;86;0;26.54;8.35;9;0.165;6.196;3.88
18173985;2022-02-12 19:45:13;2;12;2022;19;45;13;21.24;87;0;26.54;8.1;9;0.16;6.1956;3.87
18174053;2022-02-12 19:50:32;2;12;2022;19;50;32;21.14;87;0;26.49;8.37;9;0.166;6.1952;3.87
18174125;2022-02-12 19:55:52;2;12;2022;19;55;52;21.06;87;0;26.51;8.37;9;0.166;6.1949;3.87
18174288;2022-02-12 20:06:37;2;12;2022;20;6;37;20.87;88;0;26.49;8.01;9;0.159;6.1943;3.87
18174360;2022-02-12 20:11:57;2;12;2022;20;11;57;20.85;88;0;26.46;8.17;9;0.162;6.1941;3.87
18174436;2022-02-12 20:17:17;2;12;2022;20;17;17;20.72;88;0;26.41;8.31;9;0.166;6.1937;3.87
18174773;2022-02-12 20:38:56;2;12;2022;20;38;56;20.56;89;0;26.44;8.1;9;0.161;6.193;3.87
18174852;2022-02-12 20:44:16;2;12;2022;20;44;16;20.57;90;0;26.44;8.03;9;0.159;6.1928;3.87
18175007;2022-02-12 20:55:03;2;12;2022;20;55;3;20.6;90;0;26.41;8.07;9;0.16;6.1926;3.87
18175085;2022-02-12 21:00:23;2;12;2022;21;0;23;20.62;90;0;26.41;8.03;9;0.16;6.1922;3.87
18175163;2022-02-12 21:05:43;2;12;2022;21;5;43;20.61;90;0;26.39;8.03;9;0.16;6.1922;3.87
18175250;2022-02-12 21:11:03;2;12;2022;21;11;3;20.63;90;0;26.41;7.98;9;0.159;6.1921;3.87
18175330;2022-02-12 21:16:28;2;12;2022;21;16;28;20.62;89;0;26.41;7.96;9;0.158;6.1917;3.87
18175409;2022-02-12 21:21:48;2;12;2022;21;21;48;20.62;89;0;26.36;8.07;9;0.161;6.1915;3.87
18175571;2022-02-12 21:32:45;2;12;2022;21;32;45;20.7;89;0;26.36;8.37;9;0.167;6.1914;3.87
18175643;2022-02-12 21:38:05;2;12;2022;21;38;5;20.76;89;0;26.36;8.1;9;0.162;6.1914;3.87
18175726;2022-02-12 21:43:25;2;12;2022;21;43;25;20.83;89;0;26.29;8.4;9;0.168;6.1914;3.87
18175802;2022-02-12 21:48:45;2;12;2022;21;48;45;20.87;89;0;26.29;8.21;9;0.164;6.1913;3.87
18175885;2022-02-12 21:54:05;2;12;2022;21;54;5;20.87;89;0;26.41;7.98;9;0.159;6.1912;3.87
18175964;2022-02-12 21:59:25;2;12;2022;21;59;25;20.87;88;0;26.41;8.37;9;0.167;6.1912;3.87
18176039;2022-02-12 22:04:45;2;12;2022;22;4;45;20.92;88;0;26.36;8.01;9;0.16;6.191;3.87
18176123;2022-02-12 22:10:05;2;12;2022;22;10;5;20.89;88;0;26.31;8.42;9;0.169;6.191;3.87
18176199;2022-02-12 22:15:24;2;12;2022;22;15;24;20.89;89;0;26.31;8.26;9;0.165;6.1907;3.87
18176360;2022-02-12 22:26:04;2;12;2022;22;26;4;20.93;89;0;26.31;8.12;9;0.162;6.1908;3.87
18176434;2022-02-12 22:31:24;2;12;2022;22;31;24;21;88;0;26.29;8.28;9;0.166;6.1907;3.87
18176816;2022-02-12 22:58:28;2;12;2022;22;58;28;20.93;88;0;26.24;8.24;9;0.165;6.1904;3.87
18176892;2022-02-12 23:03:47;2;12;2022;23;3;47;20.88;88;5;26.24;8.4;9;0.169;6.1902;3.87
18176965;2022-02-12 23:09:07;2;12;2022;23;9;7;20.85;88;25;26.24;8.35;9;0.168;6.1901;3.87
18177111;2022-02-12 23:19:52;2;12;2022;23;19;52;20.8;89;143;26.22;8.05;9;0.162;6.1902;3.87
18177254;2022-02-12 23:30:38;2;12;2022;23;30;38;20.87;89;507;26.22;8.1;9;0.163;6.1903;3.87
18177431;2022-02-12 23:41:23;2;12;2022;23;41;23;20.96;89;1115;26.22;8.31;9;0.167;6.1906;3.87
18177500;2022-02-12 23:46:43;2;12;2022;23;46;43;21.11;88;1285;26.19;8.17;9;0.164;6.1909;3.87
18177578;2022-02-12 23:52:02;2;12;2022;23;52;2;21.29;88;1397;26.19;8.33;9;0.168;6.191;3.87
18177653;2022-02-12 23:57:22;2;12;2022;23;57;22;21.43;88;1773;26.22;7.98;9;0.16;6.1913;3.88
18177734;2022-02-13 00:02:41;2;13;2022;0;2;41;21.64;87;2115;26.17;8.26;9;0.166;6.1918;3.88
18177884;2022-02-13 00:13:18;2;13;2022;0;13;18;22.09;85;2528;26.17;8.01;9;0.161;6.1924;3.88
18178030;2022-02-13 00:24:02;2;13;2022;0;24;2;22.44;84;3105;26.14;8.31;9;0.168;6.1932;3.89
18178114;2022-02-13 00:29:20;2;13;2022;0;29;20;22.66;83;2813;26.14;8.33;9;0.168;6.1938;3.89
18178188;2022-02-13 00:34:38;2;13;2022;0;34;38;22.77;82;2790;26.14;8.03;9;0.162;6.1939;3.89
18178268;2022-02-13 00:39:56;2;13;2022;0;39;56;22.93;82;3292;26.12;8.07;9;0.163;6.1947;3.9
18178347;2022-02-13 00:45:14;2;13;2022;0;45;14;23.05;81;3804;26.12;8.21;9;0.166;6.1954;3.9
18178498;2022-02-13 00:56:09;2;13;2022;0;56;9;23.6;79;3935;26.14;8.37;9;0.169;6.1978;3.9
18178722;2022-02-13 01:12:14;2;13;2022;1;12;14;24.33;77;4601;26.09;8.03;9;0.162;6.2024;3.9
18178794;2022-02-13 01:17:32;2;13;2022;1;17;32;24.39;77;4398;26.09;8.03;9;0.162;6.203;3.91
18178878;2022-02-13 01:22:49;2;13;2022;1;22;49;24.32;77;5721;26.07;8.01;9;0.162;6.2042;3.92
18178957;2022-02-13 01:28:06;2;13;2022;1;28;6;24.47;77;6431;26.07;7.98;9;0.161;6.2058;3.93
18179032;2022-02-13 01:33:23;2;13;2022;1;33;23;24.65;75;6389;26.04;8.03;9;0.163;6.2072;3.93
18179103;2022-02-13 01:38:40;2;13;2022;1;38;40;24.88;75;8089;26.07;8.24;9;0.167;6.2093;3.94
18179184;2022-02-13 01:43:57;2;13;2022;1;43;57;24.57;75;5603;26.07;8.12;9;0.164;6.2092;3.92
18179262;2022-02-13 01:49:14;2;13;2022;1;49;14;24.41;76;4815;26.04;8.37;9;0.17;6.2104;3.92
18179413;2022-02-13 01:59:48;2;13;2022;1;59;48;24.6;75;4015;26.04;8.07;9;0.163;6.2124;3.91
18179484;2022-02-13 02:05:05;2;13;2022;2;5;5;25.32;74;5613;26.07;8.42;9;0.171;6.2141;3.93
18179645;2022-02-13 02:15:44;2;13;2022;2;15;44;26.33;70;3893;26.04;8.03;9;0.163;6.218;3.91
18179724;2022-02-13 02:21:00;2;13;2022;2;21;0;26.7;68;3847;26.02;8.26;9;0.168;6.2198;3.91
18179801;2022-02-13 02:26:15;2;13;2022;2;26;15;26.73;68;4309;26.02;8.07;9;0.164;6.219;3.91
18179878;2022-02-13 02:31:31;2;13;2022;2;31;31;26.66;68;5056;26.02;7.98;9;0.162;6.2206;3.92
18179968;2022-02-13 02:36:52;2;13;2022;2;36;52;26.61;68;6118;26.02;8.35;9;0.17;6.222;3.93
18180051;2022-02-13 02:42:08;2;13;2022;2;42;8;26.21;69;9610;26.04;7.96;9;0.161;6.2218;3.88
18180358;2022-02-13 03:03:34;2;13;2022;3;3;34;26.78;68;8197;26.12;8.37;9;0.169;6.2255;3.88
18180437;2022-02-13 03:08:50;2;13;2022;3;8;50;27.73;66;9278;26.02;7.96;9;0.161;6.2284;3.88
18180517;2022-02-13 03:14:05;2;13;2022;3;14;5;27.44;65;7989;26.04;8.14;9;0.165;6.2277;3.88
18180687;2022-02-13 03:24:41;2;13;2022;3;24;41;26.97;67;7225;26.02;8.01;9;0.162;6.2276;3.88
18180841;2022-02-13 03:35:24;2;13;2022;3;35;24;27.63;64;8832;26.02;8.01;9;0.162;6.2298;3.88
18180987;2022-02-13 03:45:53;2;13;2022;3;45;53;28.19;63;8195;26.02;7.91;9;0.16;6.2323;3.88
18181072;2022-02-13 03:51:08;2;13;2022;3;51;8;28.46;62;7101;26.07;8.28;9;0.168;6.2332;3.88
18181227;2022-02-13 04:01:42;2;13;2022;4;1;42;29.93;59;10114;26.04;8.17;9;0.166;6.2386;3.88
18181310;2022-02-13 04:06:57;2;13;2022;4;6;57;29.37;60;18722;26.04;8.17;9;0.166;6.2371;3.88
18181390;2022-02-13 04:12:12;2;13;2022;4;12;12;29.41;60;8097;26.04;7.87;9;0.159;6.2369;3.88
18181545;2022-02-13 04:22:46;2;13;2022;4;22;46;31.12;57;24212;26.04;8.12;8;0.164;6.2414;3.88
18181624;2022-02-13 04:27:59;2;13;2022;4;27;59;31.78;56;35396;26.12;8.01;9;0.161;6.2424;3.88
18181770;2022-02-13 04:38:25;2;13;2022;4;38;25;31.69;56;35654;26.07;7.91;9;0.16;6.2432;3.88
18181835;2022-02-13 04:43:38;2;13;2022;4;43;38;32.83;54;35482;26.09;8.14;9;0.165;6.2477;3.88
18181907;2022-02-13 04:48:51;2;13;2022;4;48;51;33.07;55;32628;26.09;7.84;9;0.158;6.2475;3.88
18181972;2022-02-13 04:54:04;2;13;2022;4;54;4;33.02;53;11092;26.12;8.12;9;0.164;6.2497;3.88
18182156;2022-02-13 05:04:35;2;13;2022;5;4;35;32.58;54;28497;26.12;7.78;9;0.156;6.258;3.88
18182252;2022-02-13 05:09:48;2;13;2022;5;9;48;32.56;53;23962;26.14;8.17;8;0.165;6.2642;3.88
18182331;2022-02-13 05:15:01;2;13;2022;5;15;1;32.27;56;38469;26.14;7.91;8;0.159;6.2595;3.88
18182413;2022-02-13 05:20:14;2;13;2022;5;20;14;31.79;56;30069;26.17;7.8;8;0.157;6.2584;3.88
18182559;2022-02-13 05:30:39;2;13;2022;5;30;39;32.02;55;46418;26.22;7.82;8;0.157;6.2563;3.88
18182636;2022-02-13 05:35:51;2;13;2022;5;35;51;32.93;53;38375;26.22;8.01;8;0.161;6.2577;3.88
18182713;2022-02-13 05:41:04;2;13;2022;5;41;4;33.38;51;36265;26.24;7.91;8;0.158;6.2571;3.88
18182800;2022-02-13 05:46:17;2;13;2022;5;46;17;33.22;52;36988;26.26;8.19;8;0.164;6.2578;3.88
18183037;2022-02-13 06:02:04;2;13;2022;6;2;4;34.04;52;38049;26.31;7.73;8;0.154;6.258;3.88
18183197;2022-02-13 06:12:33;2;13;2022;6;12;33;34.69;49;38610;26.39;8.1;8;0.161;6.2601;3.88
18183568;2022-02-13 06:38:45;2;13;2022;6;38;45;33.4;52;34084;26.51;7.73;8;0.152;6.2626;3.88
18183652;2022-02-13 06:43:57;2;13;2022;6;43;57;34.31;49;32854;26.54;7.98;8;0.157;6.2633;3.88
18183731;2022-02-13 06:49:08;2;13;2022;6;49;8;34.69;48;33858;26.51;7.75;8;0.153;6.2647;3.88
18183806;2022-02-13 06:54:20;2;13;2022;6;54;20;34.62;49;33930;26.61;7.94;8;0.156;6.2641;3.88
18183894;2022-02-13 06:59:31;2;13;2022;6;59;31;33.08;52;29354;26.64;7.78;8;0.152;6.2593;3.88
18183972;2022-02-13 07:04:43;2;13;2022;7;4;43;32.33;53;19098;26.69;7.78;8;0.152;6.2561;3.88
18184118;2022-02-13 07:15:06;2;13;2022;7;15;6;33.78;52;33102;26.73;7.73;8;0.15;6.2637;3.88
18184269;2022-02-13 07:25:35;2;13;2022;7;25;35;32.38;54;12856;26.81;7.98;8;0.155;6.2573;3.88
18184415;2022-02-13 07:36:05;2;13;2022;7;36;5;32.42;54;13928;26.91;8.05;8;0.156;6.2562;3.88
18184491;2022-02-13 07:41:17;2;13;2022;7;41;17;32.24;55;14091;26.86;7.75;8;0.15;6.2566;3.88
18184569;2022-02-13 07:46:30;2;13;2022;7;46;30;32.22;54;12282;26.96;7.66;8;0.147;6.2547;3.88
18184644;2022-02-13 07:51:43;2;13;2022;7;51;43;32.1;54;11442;27.01;8.1;8;0.156;6.2534;3.88
18184867;2022-02-13 08:07:26;2;13;2022;8;7;26;31.38;55;10548;27.08;7.96;8;0.153;6.2494;3.88
18184950;2022-02-13 08:12:39;2;13;2022;8;12;39;30.89;55;10314;27.2;7.87;8;0.15;6.2484;3.88
18185091;2022-02-13 08:23:11;2;13;2022;8;23;11;30.77;56;9083;27.18;8.05;8;0.154;6.2466;3.88
18185159;2022-02-13 08:28:30;2;13;2022;8;28;30;30.83;56;8720;27.23;8.1;8;0.155;6.2456;3.88
18185309;2022-02-13 08:39:04;2;13;2022;8;39;4;30.49;57;8626;27.28;7.69;8;0.145;6.2443;3.88
18185382;2022-02-13 08:44:18;2;13;2022;8;44;18;30.48;57;8363;27.3;8.01;8;0.152;6.2437;3.88
18185468;2022-02-13 08:49:32;2;13;2022;8;49;32;30.57;57;7201;27.33;7.8;8;0.147;6.2429;3.93
18185646;2022-02-13 09:00:00;2;13;2022;9;0;0;30.07;57;6436;27.4;7.94;8;0.15;6.2414;3.92
18185732;2022-02-13 09:05:14;2;13;2022;9;5;14;29.76;57;6259;27.4;7.75;8;0.145;6.2406;3.92
18185823;2022-02-13 09:10:29;2;13;2022;9;10;29;29.53;58;5596;27.42;7.71;8;0.144;6.24;3.92
18185903;2022-02-13 09:15:44;2;13;2022;9;15;44;29.36;57;5202;27.45;7.8;8;0.146;6.2395;3.91
18186087;2022-02-13 09:26:27;2;13;2022;9;26;27;29.18;58;4059;27.47;7.87;8;0.147;6.2381;3.9
18186246;2022-02-13 09:37:02;2;13;2022;9;37;2;28.89;59;3304;27.52;7.98;8;0.149;6.2366;3.9
18186478;2022-02-13 09:52:52;2;13;2022;9;52;52;28.37;60;2301;27.57;7.78;8;0.145;6.2344;3.9
18186562;2022-02-13 09:58:06;2;13;2022;9;58;6;28.24;61;1957;27.57;7.96;8;0.149;6.2339;3.89
18186648;2022-02-13 10:03:21;2;13;2022;10;3;21;28.09;61;1645;27.64;7.89;8;0.146;6.233;3.89
18186727;2022-02-13 10:08:36;2;13;2022;10;8;36;28.02;61;1343;27.6;7.71;8;0.143;6.232;3.89
18186809;2022-02-13 10:13:51;2;13;2022;10;13;51;27.95;61;1170;27.6;7.75;8;0.144;6.2312;3.89
18186893;2022-02-13 10:19:06;2;13;2022;10;19;6;27.82;61;1029;27.62;7.96;8;0.148;6.231;3.89
18186968;2022-02-13 10:24:21;2;13;2022;10;24;21;27.68;61;1069;27.64;7.8;8;0.144;6.2305;3.89
18187137;2022-02-13 10:34:57;2;13;2022;10;34;57;27.46;62;623;27.64;7.69;8;0.142;6.2295;3.88
18187296;2022-02-13 10:45:28;2;13;2022;10;45;28;27.19;64;358;27.64;7.69;8;0.142;6.228;3.88
18187380;2022-02-13 10:50:44;2;13;2022;10;50;44;27.06;65;221;27.69;7.71;8;0.142;6.2273;3.88
18187463;2022-02-13 10:56:07;2;13;2022;10;56;7;26.93;65;141;27.69;7.71;8;0.142;6.2263;3.88
18187622;2022-02-13 11:06:48;2;13;2022;11;6;48;26.71;66;18;27.69;8.01;8;0.149;6.225;3.88
18187704;2022-02-13 11:12:04;2;13;2022;11;12;4;26.6;66;1;27.69;8.07;8;0.15;6.2243;3.88
18187782;2022-02-13 11:17:20;2;13;2022;11;17;20;26.49;66;0;27.69;7.73;8;0.142;6.2244;3.88
18187862;2022-02-13 11:22:37;2;13;2022;11;22;37;26.48;66;0;27.69;7.73;8;0.142;6.2238;3.88
18187942;2022-02-13 11:27:53;2;13;2022;11;27;53;26.45;67;0;27.69;7.96;8;0.148;6.2232;3.88
18188094;2022-02-13 11:38:32;2;13;2022;11;38;32;26.3;68;0;27.69;7.91;8;0.147;6.222;3.88
18188176;2022-02-13 11:43:48;2;13;2022;11;43;48;26.24;68;0;27.69;8.12;8;0.151;6.2215;3.88
18188255;2022-02-13 11:49:05;2;13;2022;11;49;5;26.2;69;0;27.69;7.82;8;0.144;6.2209;3.88
18188343;2022-02-13 11:54:28;2;13;2022;11;54;28;26.17;69;0;27.69;7.8;8;0.144;6.2204;3.88
18188424;2022-02-13 11:59:45;2;13;2022;11;59;45;26.07;70;0;27.69;7.78;8;0.144;6.2196;3.88
18188592;2022-02-13 12:10:25;2;13;2022;12;10;25;25.75;71;0;27.69;7.75;8;0.143;6.2181;3.88
18188774;2022-02-13 12:21:11;2;13;2022;12;21;11;25.62;71;0;27.69;7.66;8;0.141;6.216;3.88
18188924;2022-02-13 12:31:45;2;13;2022;12;31;45;25.67;71;0;27.72;8.01;8;0.149;6.2163;3.88
18189092;2022-02-13 12:42:25;2;13;2022;12;42;25;25.56;71;0;27.69;7.96;8;0.148;6.2152;3.88
18189175;2022-02-13 12:47:42;2;13;2022;12;47;42;25.47;72;0;27.69;7.75;8;0.143;6.2149;3.88
18189413;2022-02-13 13:03:45;2;13;2022;13;3;45;25.38;72;0;27.67;8.01;8;0.149;6.214;3.88
18189579;2022-02-13 13:14:26;2;13;2022;13;14;26;25.29;73;0;27.69;7.96;8;0.148;6.2134;3.88
18189734;2022-02-13 13:25:06;2;13;2022;13;25;6;25.16;73;0;27.64;8.07;8;0.151;6.213;3.88
18189821;2022-02-13 13:30:23;2;13;2022;13;30;23;25.12;73;0;27.64;7.64;8;0.141;6.2128;3.88
18189989;2022-02-13 13:41:12;2;13;2022;13;41;12;24.98;75;0;27.62;8.07;8;0.151;6.212;3.88
18190068;2022-02-13 13:46:30;2;13;2022;13;46;30;24.92;75;0;27.62;8.05;8;0.15;6.2119;3.88
18190154;2022-02-13 13:51:47;2;13;2022;13;51;47;24.86;75;0;27.62;8.03;8;0.15;6.2115;3.88
18190659;2022-02-13 14:24:44;2;13;2022;14;24;44;24.53;77;0;27.6;7.78;8;0.144;6.2093;3.88
18190737;2022-02-13 14:30:02;2;13;2022;14;30;2;24.47;77;0;27.6;7.91;8;0.147;6.2091;3.88
18190814;2022-02-13 14:35:19;2;13;2022;14;35;19;24.44;77;0;27.6;7.71;8;0.143;6.209;3.88
18190897;2022-02-13 14:40:37;2;13;2022;14;40;37;24.36;78;0;27.57;7.66;8;0.142;6.2083;3.88
18190975;2022-02-13 14:45:55;2;13;2022;14;45;55;24.33;78;0;27.55;7.69;8;0.143;6.2081;3.88
18191058;2022-02-13 14:51:12;2;13;2022;14;51;12;24.29;78;0;27.57;7.71;8;0.143;6.2077;3.88
18191145;2022-02-13 14:56:30;2;13;2022;14;56;30;24.27;78;0;27.55;8.07;8;0.151;6.2071;3.88
18191230;2022-02-13 15:01:47;2;13;2022;15;1;47;24.29;78;0;27.52;7.73;8;0.144;6.207;3.88
18191395;2022-02-13 15:12:23;2;13;2022;15;12;23;24.16;78;0;27.52;7.98;8;0.149;6.2066;3.88
18191481;2022-02-13 15:17:47;2;13;2022;15;17;47;24.11;79;0;27.52;7.75;8;0.144;6.2065;3.88
18191570;2022-02-13 15:23:06;2;13;2022;15;23;6;24.09;79;0;27.5;8.01;8;0.15;6.2064;3.88
18191650;2022-02-13 15:28:23;2;13;2022;15;28;23;24.04;79;0;27.5;7.8;8;0.146;6.2062;3.88
18191717;2022-02-13 15:33:41;2;13;2022;15;33;41;24;79;0;27.52;7.84;8;0.146;6.2059;3.88
18191803;2022-02-13 15:38:59;2;13;2022;15;38;59;23.99;79;0;27.5;7.91;8;0.148;6.2058;3.88
18192057;2022-02-13 15:55:05;2;13;2022;15;55;5;23.91;80;0;27.5;7.71;8;0.144;6.2053;3.88
18192212;2022-02-13 16:05:41;2;13;2022;16;5;41;23.92;80;0;27.5;8.03;8;0.151;6.2053;3.88
18192469;2022-02-13 16:21:47;2;13;2022;16;21;47;23.92;80;0;27.4;7.66;8;0.143;6.2052;3.88
18192558;2022-02-13 16:27:04;2;13;2022;16;27;4;23.91;80;0;27.4;7.62;8;0.142;6.2051;3.88
18192647;2022-02-13 16:32:22;2;13;2022;16;32;22;23.92;80;0;27.42;7.69;8;0.144;6.205;3.88
18192809;2022-02-13 16:43:04;2;13;2022;16;43;4;23.86;80;0;27.4;7.66;8;0.143;6.2048;3.88
18192888;2022-02-13 16:48:22;2;13;2022;16;48;22;23.83;80;0;27.4;7.98;8;0.15;6.2045;3.88
18193205;2022-02-13 17:10:06;2;13;2022;17;10;6;23.5;82;0;27.4;7.66;8;0.143;6.2033;3.88
18193212;2022-02-13 17:10:17;2;13;2022;17;10;17;23.5;82;0;27.4;7.66;8;0.143;6.2033;3.88
18193293;2022-02-13 17:15:36;2;13;2022;17;15;36;23.43;82;0;27.35;8.03;8;0.152;6.2029;3.88
18193468;2022-02-13 17:26:18;2;13;2022;17;26;18;23.4;82;0;27.33;7.82;8;0.147;6.2026;3.88
18193554;2022-02-13 17:31:36;2;13;2022;17;31;36;23.49;81;0;27.33;7.96;8;0.151;6.2028;3.88
18193718;2022-02-13 17:42:25;2;13;2022;17;42;25;23.64;81;0;27.3;7.71;8;0.145;6.203;3.88
18193896;2022-02-13 17:53:20;2;13;2022;17;53;20;23.67;81;0;27.3;7.71;8;0.145;6.2028;3.88
18193977;2022-02-13 17:58:38;2;13;2022;17;58;38;23.64;81;0;27.3;7.78;8;0.147;6.2027;3.88
18194244;2022-02-13 18:14:44;2;13;2022;18;14;44;23.61;82;0;27.25;7.98;8;0.152;6.2027;3.88
18194425;2022-02-13 18:25:27;2;13;2022;18;25;27;23.61;81;0;27.25;7.91;8;0.15;6.2026;3.88
18194510;2022-02-13 18:30:45;2;13;2022;18;30;45;23.6;81;0;27.23;8.01;8;0.153;6.2025;3.88
18194593;2022-02-13 18:36:08;2;13;2022;18;36;8;23.57;81;0;27.2;7.66;8;0.145;6.2025;3.88
18194846;2022-02-13 18:52:08;2;13;2022;18;52;8;23.45;81;0;27.2;8.05;8;0.154;6.2023;3.88
18194926;2022-02-13 18:57:32;2;13;2022;18;57;32;23.42;82;0;27.2;8.03;8;0.153;6.2022;3.88
18194999;2022-02-13 19:02:50;2;13;2022;19;2;50;23.37;82;0;27.18;8.07;8;0.154;6.202;3.88
18195168;2022-02-13 19:13:33;2;13;2022;19;13;33;23.3;82;0;27.18;7.96;8;0.152;6.2016;3.88
18195264;2022-02-13 19:18:51;2;13;2022;19;18;51;23.28;82;0;27.15;7.75;8;0.147;6.2015;3.88
18195353;2022-02-13 19:24:09;2;13;2022;19;24;9;23.26;82;0;27.15;7.82;8;0.149;6.2013;3.88
18195428;2022-02-13 19:29:27;2;13;2022;19;29;27;23.25;82;0;27.15;7.64;8;0.145;6.2011;3.88
18195690;2022-02-13 19:45:28;2;13;2022;19;45;28;23.11;83;0;27.15;7.66;8;0.145;6.2008;3.88
18195844;2022-02-13 19:56:11;2;13;2022;19;56;11;23.13;82;0;27.1;7.62;8;0.145;6.2006;3.87
18195932;2022-02-13 20:01:30;2;13;2022;20;1;30;23.1;83;0;27.1;7.73;8;0.147;6.2005;3.87
18196111;2022-02-13 20:12:13;2;13;2022;20;12;13;23.06;83;0;27.1;7.59;8;0.144;6.2005;3.87
18196193;2022-02-13 20:17:31;2;13;2022;20;17;31;22.97;83;0;27.1;7.96;8;0.152;6.2003;3.87
18196440;2022-02-13 20:33:33;2;13;2022;20;33;33;22.86;83;0;27.05;7.98;8;0.153;6.1995;3.87
18196515;2022-02-13 20:38:51;2;13;2022;20;38;51;22.85;83;0;27.05;7.69;8;0.147;6.1994;3.87
18196608;2022-02-13 20:44:10;2;13;2022;20;44;10;22.85;83;0;27.1;7.84;8;0.15;6.1993;3.87
18196771;2022-02-13 20:54:53;2;13;2022;20;54;53;22.79;83;0;27.03;7.91;8;0.152;6.1989;3.87
18197367;2022-02-13 21:32:34;2;13;2022;21;32;34;22.67;84;0;27.01;7.66;8;0.147;6.1985;3.87
18197525;2022-02-13 21:43:18;2;13;2022;21;43;18;22.65;84;0;26.93;7.87;8;0.152;6.1983;3.87
18197690;2022-02-13 21:54:00;2;13;2022;21;54;0;22.63;84;0;26.98;7.96;8;0.153;6.1982;3.87
18197782;2022-02-13 21:59:19;2;13;2022;21;59;19;22.57;84;0;26.96;7.66;8;0.147;6.1981;3.87
18197861;2022-02-13 22:04:46;2;13;2022;22;4;46;22.58;84;0;26.96;7.8;8;0.15;6.1981;3.87
18197865;2022-02-13 22:04:56;2;13;2022;22;4;56;22.58;84;0;26.96;7.8;8;0.15;6.1981;3.87
18197940;2022-02-13 22:10:15;2;13;2022;22;10;15;22.62;84;0;26.96;7.66;8;0.147;6.198;3.87
18198196;2022-02-13 22:26:17;2;13;2022;22;26;17;22.64;84;0;26.93;7.96;8;0.154;6.1979;3.87
18198277;2022-02-13 22:31:36;2;13;2022;22;31;36;22.63;84;0;26.88;8.03;8;0.156;6.1978;3.87
18198369;2022-02-13 22:37:06;2;13;2022;22;37;6;22.67;84;0;26.91;7.87;8;0.152;6.1979;3.87
18198453;2022-02-13 22:42:25;2;13;2022;22;42;25;22.65;84;0;26.91;7.91;8;0.153;6.1978;3.87
18198629;2022-02-13 22:53:16;2;13;2022;22;53;16;22.64;84;0;26.88;7.71;8;0.149;6.1977;3.87
18198787;2022-02-13 23:03:59;2;13;2022;23;3;59;22.75;84;3;26.88;7.71;8;0.149;6.1979;3.87
18199022;2022-02-13 23:20:01;2;13;2022;23;20;1;22.93;84;81;26.86;8.05;7;0.156;6.1979;3.87
18199111;2022-02-13 23:25:27;2;13;2022;23;25;27;22.95;84;128;26.86;7.96;8;0.154;6.198;3.87
18199191;2022-02-13 23:30:58;2;13;2022;23;30;58;23;84;240;26.83;7.66;8;0.148;6.1981;3.87
18199283;2022-02-13 23:36:28;2;13;2022;23;36;28;23.07;84;279;26.83;8.07;8;0.157;6.1983;3.87
