Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Vapor_Pressure_Deficit;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Photosynthetically_Active_Radiation;Battery_voltage
18004273;2022-02-04 22:03:19;2;4;2022;22;3;19;21.15;87;0.33;0;25.92;9.56;51;0.195;12.7372;0;3.88
18004357;2022-02-04 22:08:38;2;4;2022;22;8;38;21.16;88;0.3;0;25.92;9.61;51;0.196;12.7371;0;3.88
18004445;2022-02-04 22:13:58;2;4;2022;22;13;58;21.15;87;0.33;0;25.89;9.48;51;0.193;12.7375;0;3.88
18004525;2022-02-04 22:19:17;2;4;2022;22;19;17;21.17;88;0.3;0;25.89;9.51;51;0.194;12.7367;0;3.88
18004609;2022-02-04 22:24:43;2;4;2022;22;24;43;21.19;87;0.33;0;25.89;9.56;51;0.195;12.7367;0;3.88
18004694;2022-02-04 22:30:13;2;4;2022;22;30;13;21.19;88;0.3;0;25.87;9.54;51;0.195;12.7363;0;3.88
18004769;2022-02-04 22:35:33;2;4;2022;22;35;33;21.27;87;0.33;0;25.87;9.59;51;0.196;12.736;0;3.88
18004855;2022-02-04 22:40:52;2;4;2022;22;40;52;21.3;87;0.33;0;25.84;9.61;51;0.196;12.7357;0;3.88
18004933;2022-02-04 22:46:11;2;4;2022;22;46;11;21.27;87;0.33;0;25.84;9.46;51;0.193;12.7356;0;3.88
18005105;2022-02-04 22:56:50;2;4;2022;22;56;50;21.27;88;0.3;0;25.82;9.59;51;0.196;12.736;0;3.88
18005261;2022-02-04 23:07:35;2;4;2022;23;7;35;21.23;88;0.3;11;25.82;9.51;52;0.195;12.7357;0.61;3.88
18005338;2022-02-04 23:12:54;2;4;2022;23;12;54;21.24;88;0.3;29;25.82;9.54;52;0.195;12.7362;1.61;3.88
18005422;2022-02-04 23:18:13;2;4;2022;23;18;13;21.3;88;0.3;72;25.79;9.56;52;0.196;12.7359;4;3.88
18005605;2022-02-04 23:28:58;2;4;2022;23;28;58;21.28;88;0.3;225;25.77;9.61;52;0.197;12.7357;12.5;3.88
18006023;2022-02-04 23:56:00;2;4;2022;23;56;0;21.36;88;0.31;874;25.72;9.56;52;0.196;12.7344;48.56;3.88
18006193;2022-02-05 00:07:09;2;5;2022;0;7;9;21.6;87;0.34;1204;25.69;9.48;53;0.195;12.7335;66.89;3.88
18006272;2022-02-05 00:12:28;2;5;2022;0;12;28;21.69;87;0.34;2233;25.69;9.59;53;0.197;12.7326;124.06;3.89
18006529;2022-02-05 00:28:35;2;5;2022;0;28;35;21.95;86;0.37;2317;25.67;9.48;51;0.195;12.7296;128.72;3.9
18006854;2022-02-05 00:50:01;2;5;2022;0;50;1;22.46;85;0.41;2797;25.64;9.54;51;0.196;12.7246;155.39;3.91
18007013;2022-02-05 01:00:51;2;5;2022;1;0;51;22.48;84;0.44;2963;25.59;9.59;51;0.198;12.7223;164.61;3.91
18007096;2022-02-05 01:06:09;2;5;2022;1;6;9;22.44;85;0.41;4172;25.59;9.54;50;0.197;12.7217;231.78;3.92
18007172;2022-02-05 01:11:27;2;5;2022;1;11;27;22.7;85;0.41;4277;25.54;9.59;52;0.198;12.7214;237.61;3.92
18007359;2022-02-05 01:22:09;2;5;2022;1;22;9;22.83;84;0.44;5187;25.54;9.48;51;0.196;12.7177;288.17;3.93
18007602;2022-02-05 01:38:09;2;5;2022;1;38;9;23.66;83;0.5;6457;25.52;9.59;50;0.198;12.7126;358.72;3.93
18007685;2022-02-05 01:43:27;2;5;2022;1;43;27;23.96;82;0.54;3536;25.52;9.48;51;0.196;12.7094;196.44;3.92
18007762;2022-02-05 01:48:44;2;5;2022;1;48;44;23.68;81;0.56;7403;25.52;9.61;51;0.199;12.7088;411.28;3.9
18007843;2022-02-05 01:54:02;2;5;2022;1;54;2;23.94;82;0.54;7184;25.52;9.59;51;0.198;12.7082;399.11;3.95
18007919;2022-02-05 01:59:19;2;5;2022;1;59;19;23.77;81;0.56;8078;25.52;9.69;51;0.2;12.7085;448.78;3.9
18008003;2022-02-05 02:04:37;2;5;2022;2;4;37;23.59;82;0.52;7694;25.49;9.41;50;0.195;12.7082;427.44;3.9
18008090;2022-02-05 02:09:54;2;5;2022;2;9;54;23.43;82;0.52;7815;25.47;9.46;51;0.196;12.7086;434.17;3.9
18008503;2022-02-05 02:37:06;2;5;2022;2;37;6;23.1;85;0.42;10135;25.47;9.51;51;0.197;12.713;563.06;3.9
18008568;2022-02-05 02:42:24;2;5;2022;2;42;24;23.44;84;0.46;6989;25.44;9.54;51;0.198;12.712;388.28;3.95
18008642;2022-02-05 02:47:42;2;5;2022;2;47;42;23.31;84;0.46;8178;25.44;9.64;51;0.2;12.713;454.33;3.9
18008715;2022-02-05 02:52:59;2;5;2022;2;52;59;23.66;84;0.47;9601;25.44;9.43;51;0.196;12.7117;533.39;3.9
18008794;2022-02-05 02:58:17;2;5;2022;2;58;17;23.81;84;0.47;7642;25.42;9.59;51;0.199;12.7112;424.56;3.9
18008874;2022-02-05 03:03:34;2;5;2022;3;3;34;23.66;84;0.47;8360;25.42;9.61;51;0.199;12.7117;464.44;3.9
18009030;2022-02-05 03:14:15;2;5;2022;3;14;15;23.37;84;0.46;7867;25.42;9.59;51;0.199;12.7134;437.06;3.9
18009260;2022-02-05 03:30:14;2;5;2022;3;30;14;24.16;83;0.51;10292;25.42;9.61;50;0.199;12.7095;571.78;3.9
18009323;2022-02-05 03:35:31;2;5;2022;3;35;31;24.58;82;0.56;25070;25.42;9.54;50;0.198;12.707;1392.78;3.9
18009399;2022-02-05 03:40:48;2;5;2022;3;40;48;24.88;81;0.6;14918;25.42;9.48;50;0.197;12.705;828.78;3.9
18009623;2022-02-05 03:56:59;2;5;2022;3;56;59;23.56;86;0.41;16839;25.39;9.51;51;0.198;12.714;935.5;3.9
18009696;2022-02-05 04:02:16;2;5;2022;4;2;16;23.52;86;0.41;10209;25.42;9.61;51;0.199;12.7147;567.17;3.9
18009765;2022-02-05 04:07:34;2;5;2022;4;7;34;23.8;86;0.41;16765;25.37;9.54;50;0.198;12.7143;931.39;3.9
18009916;2022-02-05 04:18:08;2;5;2022;4;18;8;25.45;82;0.59;12099;25.39;9.54;50;0.198;12.7066;672.17;3.9
18009994;2022-02-05 04:23:24;2;5;2022;4;23;24;25.59;81;0.62;39928;25.37;9.56;50;0.199;12.7045;2218.22;3.9
18010126;2022-02-05 04:34:02;2;5;2022;4;34;2;26.82;77;0.81;41842;25.39;9.56;50;0.199;12.6943;2324.56;3.9
18010210;2022-02-05 04:39:18;2;5;2022;4;39;18;26.47;76;0.83;13329;25.39;9.56;50;0.199;12.6929;740.5;3.9
18010364;2022-02-05 04:49:56;2;5;2022;4;49;56;25.43;77;0.75;8298;25.39;9.48;51;0.197;12.696;461;3.9
18010442;2022-02-05 04:55:12;2;5;2022;4;55;12;25.14;78;0.7;12289;25.39;9.46;50;0.197;12.6972;682.72;3.9
18010675;2022-02-05 05:11:18;2;5;2022;5;11;18;26.81;76;0.85;10541;25.42;9.48;50;0.197;12.694;585.61;3.9
18010900;2022-02-05 05:27:22;2;5;2022;5;27;22;26.89;72;0.99;27232;25.42;9.56;50;0.198;12.6878;1512.89;3.9
18010973;2022-02-05 05:32:38;2;5;2022;5;32;38;26.93;71;1.03;15210;25.42;9.48;50;0.197;12.6879;845;3.9
18011056;2022-02-05 05:37:54;2;5;2022;5;37;54;26.57;72;0.97;11370;25.44;9.41;50;0.195;12.6897;631.67;3.9
18011131;2022-02-05 05:43:09;2;5;2022;5;43;9;26.45;71;1;20841;25.42;9.48;50;0.197;12.691;1157.83;3.9
18011207;2022-02-05 05:48:25;2;5;2022;5;48;25;27.29;71;1.05;37577;25.44;9.48;50;0.197;12.6898;2087.61;3.9
18011278;2022-02-05 05:53:41;2;5;2022;5;53;41;27.84;68;1.2;15744;25.44;9.38;50;0.195;12.6883;874.67;3.9
18011428;2022-02-05 06:04:16;2;5;2022;6;4;16;26.81;69;1.09;37669;25.47;9.31;50;0.193;12.6911;2092.72;3.9
18011497;2022-02-05 06:09:32;2;5;2022;6;9;32;27.34;69;1.13;9651;25.49;9.41;50;0.195;12.6909;536.17;3.9
18011571;2022-02-05 06:14:47;2;5;2022;6;14;47;27.08;69;1.11;5819;25.49;9.33;50;0.193;12.6921;323.28;3.94
18011648;2022-02-05 06:20:03;2;5;2022;6;20;3;26.67;70;1.05;9311;25.52;9.48;50;0.196;12.6933;517.28;3.9
18011720;2022-02-05 06:25:18;2;5;2022;6;25;18;26.45;70;1.04;13557;25.52;9.61;50;0.199;12.6943;753.17;3.9
18011799;2022-02-05 06:30:34;2;5;2022;6;30;34;26.83;69;1.09;12820;25.52;9.56;50;0.198;12.6937;712.22;3.9
18011960;2022-02-05 06:41:20;2;5;2022;6;41;20;27.7;66;1.26;12925;25.54;9.56;50;0.198;12.6912;718.06;3.9
18012032;2022-02-05 06:46:35;2;5;2022;6;46;35;26.78;68;1.13;9952;25.54;9.31;49;0.193;12.6921;552.89;3.9
18012190;2022-02-05 06:57:06;2;5;2022;6;57;6;27.34;67;1.2;29441;25.57;9.43;49;0.195;12.6911;1635.61;3.9
18012344;2022-02-05 07:07:42;2;5;2022;7;7;42;26.84;67;1.17;10784;25.52;9.51;48;0.197;12.6916;599.11;3.9
18012426;2022-02-05 07:12:57;2;5;2022;7;12;57;26.66;68;1.12;10200;25.62;9.48;49;0.195;12.6939;566.67;3.9
18012502;2022-02-05 07:18:13;2;5;2022;7;18;13;26.47;68;1.11;8532;25.64;9.46;50;0.195;12.6931;474;3.9
18012580;2022-02-05 07:23:28;2;5;2022;7;23;28;26.07;68;1.08;7238;25.64;9.41;48;0.194;12.695;402.11;3.96
18012657;2022-02-05 07:28:44;2;5;2022;7;28;44;25.69;69;1.02;9173;25.64;9.46;48;0.195;;509.61;3.9
18012815;2022-02-05 07:39:23;2;5;2022;7;39;23;26.06;70;1.01;11538;25.67;9.56;49;0.197;12.6992;641;3.9
18012959;2022-02-05 07:50:01;2;5;2022;7;50;1;25.79;71;0.96;10664;25.72;9.48;49;0.195;12.6992;592.44;3.9
18013040;2022-02-05 07:55:29;2;5;2022;7;55;29;25.77;70;0.99;14048;25.72;9.43;49;0.194;12.6993;780.44;3.9
18013184;2022-02-05 08:06:14;2;5;2022;8;6;14;26.85;69;1.1;16425;25.74;9.54;49;0.196;12.6946;912.5;3.9
18013263;2022-02-05 08:11:29;2;5;2022;8;11;29;27.13;68;1.15;17673;25.77;9.51;49;0.195;12.6934;981.83;3.9
18013419;2022-02-05 08:22:08;2;5;2022;8;22;8;26.73;68;1.12;6360;25.79;9.41;49;0.193;12.6957;353.33;3.95
18013489;2022-02-05 08:27:23;2;5;2022;8;27;23;26.18;69;1.05;5777;25.77;9.41;49;0.193;12.6984;320.94;3.94
18013566;2022-02-05 08:32:38;2;5;2022;8;32;38;25.76;69;1.03;5136;25.82;9.38;49;0.192;12.6999;285.33;3.94
18013723;2022-02-05 08:43:10;2;5;2022;8;43;10;26.35;70;1.03;6715;25.82;9.48;49;0.194;12.6992;373.06;3.9
18013950;2022-02-05 08:59:08;2;5;2022;8;59;8;26.62;68;1.12;5660;25.84;9.36;49;0.191;12.6978;314.44;3.94
18014026;2022-02-05 09:04:23;2;5;2022;9;4;23;26.31;69;1.06;6126;25.87;9.29;49;0.19;12.6997;340.33;3.9
18014189;2022-02-05 09:15:00;2;5;2022;9;15;0;25.94;69;1.04;3675;25.87;9.41;48;0.192;12.7018;204.17;3.92
18014336;2022-02-05 09:25:38;2;5;2022;9;25;38;26.04;69;1.04;5018;25.89;9.36;49;0.191;12.7018;278.78;3.94
18014495;2022-02-05 09:36:10;2;5;2022;9;36;10;25.59;69;1.02;4176;26.02;9.36;49;0.19;12.704;232;3.92
18014649;2022-02-05 09:46:47;2;5;2022;9;46;47;25.16;71;0.93;4648;25.94;9.48;49;0.193;12.7053;258.22;3.93
18014810;2022-02-05 09:57:33;2;5;2022;9;57;33;25.15;71;0.93;3862;25.94;9.41;49;0.192;12.707;214.56;3.92
18014889;2022-02-05 10:02:50;2;5;2022;10;2;50;24.71;72;0.87;2434;25.94;9.26;49;0.189;12.7088;135.22;3.91
18014973;2022-02-05 10:08:06;2;5;2022;10;8;6;24.42;73;0.83;1360;25.97;9.36;49;0.191;12.7115;75.56;3.9
18015055;2022-02-05 10:13:23;2;5;2022;10;13;23;24.12;74;0.78;1185;25.97;9.43;48;0.192;12.7129;65.83;3.9
18015134;2022-02-05 10:18:40;2;5;2022;10;18;40;23.86;74;0.77;1027;25.97;9.43;49;0.192;12.7153;57.06;3.9
18015297;2022-02-05 10:29:32;2;5;2022;10;29;32;23.57;75;0.73;839;26.02;9.36;48;0.19;12.719;46.61;3.9
18015378;2022-02-05 10:34:50;2;5;2022;10;34;50;23.5;76;0.69;492;26.02;9.41;49;0.191;12.721;27.33;3.9
18015454;2022-02-05 10:40:08;2;5;2022;10;40;8;23.44;76;0.69;446;25.99;9.54;47;0.194;12.7229;24.78;3.9
18015535;2022-02-05 10:45:25;2;5;2022;10;45;25;23.34;77;0.66;288;26.02;9.31;48;0.189;12.7247;16;3.9
18015618;2022-02-05 10:50:43;2;5;2022;10;50;43;23.22;77;0.65;162;26.02;9.43;49;0.192;12.7262;9;3.9
18015787;2022-02-05 11:01:26;2;5;2022;11;1;26;22.93;78;0.62;35;26.02;9.43;49;0.192;12.729;1.94;3.9
18015866;2022-02-05 11:06:44;2;5;2022;11;6;44;22.83;79;0.58;7;26.02;9.29;49;0.189;12.7301;0.39;3.9
18015940;2022-02-05 11:12:02;2;5;2022;11;12;2;22.79;79;0.58;1;26.04;9.46;49;0.192;12.731;0.06;3.9
18016099;2022-02-05 11:22:53;2;5;2022;11;22;53;22.66;79;0.58;0;26.04;9.41;49;0.191;12.7323;0;3.9
18016251;2022-02-05 11:33:49;2;5;2022;11;33;49;22.46;80;0.54;0;26.04;9.43;48;0.191;12.7339;0;3.9
18016324;2022-02-05 11:39:07;2;5;2022;11;39;7;22.46;81;0.52;0;26.04;9.46;49;0.192;12.7344;0;3.9
18016483;2022-02-05 11:49:51;2;5;2022;11;49;51;22.36;81;0.51;0;26.04;9.38;49;0.19;12.7354;0;3.9
18016559;2022-02-05 11:55:10;2;5;2022;11;55;10;22.29;82;0.48;0;26.04;9.33;49;0.189;12.7363;0;3.9
18016922;2022-02-05 12:16:37;2;5;2022;12;16;37;22.24;82;0.48;0;26.02;9.38;48;0.191;12.7371;0;3.9
18017068;2022-02-05 12:27:21;2;5;2022;12;27;21;22.17;83;0.45;0;26.02;9.41;48;0.191;12.7376;0;3.9
18017144;2022-02-05 12:32:40;2;5;2022;12;32;40;22.08;83;0.45;0;26.02;9.33;48;0.19;12.7379;0;3.9
18017246;2022-02-05 12:37:59;2;5;2022;12;37;59;21.98;83;0.45;0;26.02;9.46;48;0.192;12.7381;0;3.9
18017331;2022-02-05 12:43:18;2;5;2022;12;43;18;21.89;84;0.42;0;26.02;9.24;48;0.188;12.7384;0;3.9
18017404;2022-02-05 12:48:37;2;5;2022;12;48;37;21.81;84;0.42;0;26.02;9.46;48;0.192;12.7387;0;3.9
18017489;2022-02-05 12:53:56;2;5;2022;12;53;56;21.77;84;0.42;0;26.02;9.33;48;0.19;12.7389;0;3.9
18017567;2022-02-05 12:59:20;2;5;2022;12;59;20;21.67;84;0.41;0;25.99;9.31;48;0.189;12.7394;0;3.9
18017723;2022-02-05 13:09:58;2;5;2022;13;9;58;21.48;85;0.38;0;25.97;9.38;49;0.191;12.7397;0;3.9
18017804;2022-02-05 13:15:17;2;5;2022;13;15;17;21.42;85;0.38;0;25.97;9.26;47;0.189;12.74;0;3.9
18017952;2022-02-05 13:26:05;2;5;2022;13;26;5;21.3;86;0.35;0;25.97;9.38;48;0.191;12.7405;0;3.9
18018030;2022-02-05 13:31:24;2;5;2022;13;31;24;21.25;86;0.35;0;25.97;9.31;48;0.19;12.7405;0;3.9
18018209;2022-02-05 13:42:09;2;5;2022;13;42;9;21.17;86;0.35;0;25.97;9.43;48;0.192;12.741;0;3.89
18018291;2022-02-05 13:47:28;2;5;2022;13;47;28;21.16;86;0.35;0;25.94;9.38;48;0.191;12.7411;0;3.89
18018372;2022-02-05 13:52:48;2;5;2022;13;52;48;21.16;86;0.35;0;25.92;9.33;48;0.19;12.7411;0;3.89
18018615;2022-02-05 14:08:59;2;5;2022;14;8;59;21.09;87;0.33;0;25.94;9.43;48;0.192;12.7413;0;3.89
18018700;2022-02-05 14:14:19;2;5;2022;14;14;19;21.09;87;0.33;0;25.87;9.41;48;0.192;12.7414;0;3.89
18018857;2022-02-05 14:25:06;2;5;2022;14;25;6;21.07;87;0.32;0;25.89;9.33;48;0.191;12.741;0;3.89
18018940;2022-02-05 14:30:25;2;5;2022;14;30;25;21.14;86;0.35;0;25.89;9.31;48;0.19;12.7409;0;3.89
18019023;2022-02-05 14:35:45;2;5;2022;14;35;45;21.22;86;0.35;0;25.89;9.38;48;0.192;12.7409;0;3.89
18019187;2022-02-05 14:46:38;2;5;2022;14;46;38;21.27;86;0.35;0;25.87;9.33;48;0.191;12.7401;0;3.89
18019349;2022-02-05 14:57:17;2;5;2022;14;57;17;21.2;86;0.35;0;25.84;9.43;48;0.193;12.7402;0;3.89
18019431;2022-02-05 15:02:36;2;5;2022;15;2;36;21.19;86;0.35;0;25.84;9.41;48;0.192;12.7402;0;3.89
18019582;2022-02-05 15:13:21;2;5;2022;15;13;21;21.22;86;0.35;0;25.82;9.24;48;0.189;12.7404;0;3.89
18019665;2022-02-05 15:18:40;2;5;2022;15;18;40;21.28;86;0.35;0;25.82;9.29;48;0.19;12.7408;0;3.89
18019841;2022-02-05 15:29:25;2;5;2022;15;29;25;21.23;87;0.33;0;25.79;9.33;48;0.191;12.7402;0;3.89
18019925;2022-02-05 15:34:45;2;5;2022;15;34;45;21.25;87;0.33;0;25.82;9.61;48;0.197;12.7403;0;3.89
18020003;2022-02-05 15:40:04;2;5;2022;15;40;4;21.2;87;0.33;0;25.79;9.26;48;0.19;12.7403;0;3.89
18020240;2022-02-05 15:56:08;2;5;2022;15;56;8;20.94;88;0.3;0;25.74;9.36;48;0.192;12.7407;0;3.89
18020401;2022-02-05 16:06:53;2;5;2022;16;6;53;21.09;87;0.33;0;25.74;9.43;48;0.194;12.7404;0;3.89
18020641;2022-02-05 16:23:04;2;5;2022;16;23;4;21.23;87;0.33;0;25.72;9.29;48;0.191;12.7399;0;3.89
18020730;2022-02-05 16:28:23;2;5;2022;16;28;23;21.23;88;0.3;0;25.72;9.46;48;0.194;12.74;0;3.89
18020814;2022-02-05 16:33:43;2;5;2022;16;33;43;21.29;88;0.3;0;25.69;9.41;48;0.194;12.7401;0;3.89
18020978;2022-02-05 16:44:21;2;5;2022;16;44;21;21.29;88;0.3;0;25.67;9.33;48;0.192;12.7394;0;3.89
18021069;2022-02-05 16:49:47;2;5;2022;16;49;47;21.28;88;0.3;0;25.67;9.33;48;0.192;12.7393;0;3.89
18021158;2022-02-05 16:55:18;2;5;2022;16;55;18;21.23;88;0.3;0;25.67;9.33;48;0.192;12.7396;0;3.89
18021241;2022-02-05 17:00:38;2;5;2022;17;0;38;21.18;88;0.3;0;25.67;9.33;48;0.192;12.7396;0;3.89
18021325;2022-02-05 17:05:57;2;5;2022;17;5;57;21.13;88;0.3;0;25.64;9.38;48;0.193;12.7398;0;3.89
18021413;2022-02-05 17:11:16;2;5;2022;17;11;16;21.07;88;0.3;0;25.62;9.31;48;0.192;12.7397;0;3.89
18021491;2022-02-05 17:16:36;2;5;2022;17;16;36;21;89;0.27;0;25.62;9.41;47;0.194;12.74;0;3.89
18021581;2022-02-05 17:21:55;2;5;2022;17;21;55;20.94;89;0.27;0;25.59;9.46;48;0.195;12.7399;0;3.89
18021662;2022-02-05 17:27:15;2;5;2022;17;27;15;20.91;89;0.27;0;25.59;9.36;48;0.193;12.7403;0;3.89
18021819;2022-02-05 17:37:53;2;5;2022;17;37;53;20.95;89;0.27;0;25.57;9.36;48;0.193;12.7406;0;3.89
18021908;2022-02-05 17:43:13;2;5;2022;17;43;13;20.85;90;0.25;0;25.57;9.33;48;0.193;12.7409;0;3.89
18021990;2022-02-05 17:48:33;2;5;2022;17;48;33;20.74;90;0.24;0;25.54;9.29;48;0.192;12.7412;0;3.89
18022071;2022-02-05 17:53:52;2;5;2022;17;53;52;20.65;91;0.22;0;25.54;9.36;48;0.194;12.7416;0;3.89
18022252;2022-02-05 18:04:38;2;5;2022;18;4;38;20.69;91;0.22;0;25.52;9.33;48;0.193;12.7418;0;3.89
18022334;2022-02-05 18:09:57;2;5;2022;18;9;57;20.68;91;0.22;0;25.52;9.31;48;0.193;12.7418;0;3.89
18022415;2022-02-05 18:15:17;2;5;2022;18;15;17;20.69;91;0.22;0;25.52;9.43;48;0.195;12.7418;0;3.89
18022489;2022-02-05 18:20:37;2;5;2022;18;20;37;20.63;91;0.22;0;25.52;9.31;48;0.193;12.7418;0;3.89
18022656;2022-02-05 18:31:22;2;5;2022;18;31;22;20.68;90;0.24;0;25.47;9.48;48;0.197;12.7417;0;3.89
18022824;2022-02-05 18:42:15;2;5;2022;18;42;15;20.83;90;0.25;0;25.47;9.36;48;0.194;12.7408;0;3.89
18022911;2022-02-05 18:47:34;2;5;2022;18;47;34;20.83;90;0.25;0;25.47;9.41;48;0.195;12.7407;0;3.89
18023079;2022-02-05 18:58:20;2;5;2022;18;58;20;20.91;90;0.25;0;25.44;9.33;48;0.194;12.7402;0;3.89
18023153;2022-02-05 19:03:39;2;5;2022;19;3;39;20.91;90;0.25;0;25.42;9.43;48;0.196;12.74;0;3.89
18023246;2022-02-05 19:08:59;2;5;2022;19;8;59;20.91;90;0.25;0;25.42;9.41;48;0.196;12.74;0;3.89
18023315;2022-02-05 19:14:18;2;5;2022;19;14;18;20.85;90;0.25;0;25.39;9.41;48;0.196;12.7398;0;3.89
18023551;2022-02-05 19:30:23;2;5;2022;19;30;23;20.96;90;0.25;0;25.39;9.38;48;0.195;12.7394;0;3.89
18023629;2022-02-05 19:35:42;2;5;2022;19;35;42;21.02;89;0.27;0;25.39;9.31;48;0.194;12.7391;0;3.89
18023701;2022-02-05 19:41:02;2;5;2022;19;41;2;21.09;89;0.28;0;25.37;9.41;48;0.196;12.7388;0;3.89
18023779;2022-02-05 19:46:21;2;5;2022;19;46;21;21.15;89;0.28;0;25.37;9.46;48;0.197;12.7385;0;3.89
18023933;2022-02-05 19:57:06;2;5;2022;19;57;6;21.18;88;0.3;0;25.34;9.29;48;0.194;12.7379;0;3.89
18024006;2022-02-05 20:02:25;2;5;2022;20;2;25;21.18;88;0.3;0;25.34;9.41;48;0.196;12.7376;0;3.88
18024074;2022-02-05 20:07:51;2;5;2022;20;7;51;21.19;87;0.33;0;25.32;9.36;48;0.195;12.7368;0;3.88
18024227;2022-02-05 20:18:29;2;5;2022;20;18;29;21.06;85;0.37;0;25.32;9.41;48;0.196;12.7361;0;3.88
18024299;2022-02-05 20:23:49;2;5;2022;20;23;49;20.94;85;0.37;0;25.32;9.33;48;0.195;12.7359;0;3.88
18024444;2022-02-05 20:34:34;2;5;2022;20;34;34;20.85;84;0.39;0;25.29;9.38;48;0.196;12.7353;0;3.88
18024520;2022-02-05 20:39:53;2;5;2022;20;39;53;20.83;84;0.39;0;25.29;9.41;48;0.196;12.7352;0;3.88
18024597;2022-02-05 20:45:19;2;5;2022;20;45;19;20.74;84;0.39;0;25.27;9.38;48;0.196;12.7352;0;3.88
18024672;2022-02-05 20:50:45;2;5;2022;20;50;45;20.63;84;0.39;0;25.27;9.36;48;0.196;12.7354;0;3.88
18024747;2022-02-05 20:56:04;2;5;2022;20;56;4;20.66;84;0.39;0;25.32;9.38;48;0.196;12.7354;0;3.88
18024818;2022-02-05 21:01:24;2;5;2022;21;1;24;20.66;84;0.39;0;25.27;9.36;48;0.196;12.7351;0;3.88
18024958;2022-02-05 21:12:09;2;5;2022;21;12;9;20.85;83;0.42;0;25.24;9.24;48;0.193;12.7351;0;3.88
18025111;2022-02-05 21:22:55;2;5;2022;21;22;55;20.83;83;0.42;0;25.22;9.38;48;0.196;12.7348;0;3.88
18025194;2022-02-05 21:28:14;2;5;2022;21;28;14;20.73;84;0.39;0;25.22;9.33;48;0.195;12.7343;0;3.88
18025263;2022-02-05 21:33:34;2;5;2022;21;33;34;20.65;84;0.39;0;25.22;9.26;48;0.194;12.7345;0;3.88
18025343;2022-02-05 21:38:53;2;5;2022;21;38;53;20.51;84;0.39;0;25.22;9.36;48;0.196;12.7348;0;3.88
18025416;2022-02-05 21:44:13;2;5;2022;21;44;13;20.42;85;0.36;0;25.22;9.29;48;0.195;12.7349;0;3.88
18025563;2022-02-05 21:54:59;2;5;2022;21;54;59;20.37;85;0.36;0;25.17;9.36;48;0.196;12.7351;0;3.88
18025707;2022-02-05 22:05:38;2;5;2022;22;5;38;20.13;85;0.35;0;25.17;9.38;48;0.197;12.7356;0;3.88
18025942;2022-02-05 22:21:50;2;5;2022;22;21;50;20.18;85;0.35;0;25.14;9.36;48;0.197;12.7354;0;3.88
18026088;2022-02-05 22:32:43;2;5;2022;22;32;43;20.13;86;0.33;0;25.22;9.29;48;0.195;12.7353;0;3.88
18026169;2022-02-05 22:38:02;2;5;2022;22;38;2;20.13;86;0.33;0;25.12;9.36;48;0.197;12.736;0;3.88
18026463;2022-02-05 22:59:34;2;5;2022;22;59;34;20.19;86;0.33;0;25.07;9.36;49;0.197;12.7348;0;3.88
18026538;2022-02-05 23:04:53;2;5;2022;23;4;53;20.25;85;0.36;3;25.07;9.36;48;0.197;12.7344;0.17;3.88
18026609;2022-02-05 23:10:13;2;5;2022;23;10;13;20.41;85;0.36;20;25.07;9.29;48;0.196;12.7341;1.11;3.88
18026688;2022-02-05 23:15:33;2;5;2022;23;15;33;20.39;85;0.36;66;25.04;9.38;48;0.198;12.7336;3.67;3.88
18026763;2022-02-05 23:20:53;2;5;2022;23;20;53;20.44;84;0.38;128;25.04;9.36;48;0.197;12.733;7.11;3.88
18027001;2022-02-05 23:37:05;2;5;2022;23;37;5;20.54;84;0.39;575;25.02;9.38;48;0.198;12.7319;31.94;3.87
18027222;2022-02-05 23:53:18;2;5;2022;23;53;18;20.73;84;0.39;1251;24.99;9.33;48;0.197;12.7305;69.5;3.88
18027294;2022-02-05 23:58:37;2;5;2022;23;58;37;20.83;84;0.39;1298;24.99;9.36;48;0.198;12.7299;72.11;3.88
18027434;2022-02-06 00:09:30;2;6;2022;0;9;30;20.95;84;0.4;1560;24.97;9.26;50;0.196;12.7284;86.67;3.88
18027436;2022-02-06 00:09:40;2;6;2022;0;9;40;20.95;84;0.4;1560;24.97;9.26;50;0.196;12.7284;86.67;3.88
18027517;2022-02-06 00:14:59;2;6;2022;0;14;59;21.09;84;0.4;1649;24.97;9.36;49;0.198;12.7273;91.61;3.89
18027590;2022-02-06 00:20:18;2;6;2022;0;20;18;21.21;83;0.43;1868;24.94;9.38;49;0.198;12.7261;103.78;3.89
18027671;2022-02-06 00:25:37;2;6;2022;0;25;37;21.32;83;0.43;2016;24.94;9.31;49;0.197;12.7248;112;3.89
18027745;2022-02-06 00:30:56;2;6;2022;0;30;56;21.37;83;0.43;2214;24.94;9.33;48;0.197;12.7239;123;3.9
18027982;2022-02-06 00:47:24;2;6;2022;0;47;24;21.98;81;0.5;2514;24.89;9.33;48;0.198;12.7192;139.67;3.91
18028064;2022-02-06 00:52:42;2;6;2022;0;52;42;22.31;81;0.51;2799;24.92;9.41;48;0.199;12.7168;155.5;3.91
18028132;2022-02-06 00:57:59;2;6;2022;0;57;59;22.52;80;0.55;2944;24.89;9.29;48;0.197;12.7141;163.56;3.92
