Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Vapor_Pressure_Deficit;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Photosynthetically_Active_Radiation;Battery_voltage
18026710;2022-02-05 23:16:49;2;5;2022;23;16;49;20.47;76;0.58;108;25.64;6.62;8;0.134;6.2353;6;3.87
18026866;2022-02-05 23:27:42;2;5;2022;23;27;42;20.39;76;0.57;401;25.64;6.51;8;0.132;6.2353;22.28;3.86
18027090;2022-02-05 23:43:48;2;5;2022;23;43;48;20.87;74;0.64;1219;25.62;6.56;8;0.133;6.2359;67.72;3.87
18027164;2022-02-05 23:49:15;2;5;2022;23;49;15;20.87;75;0.62;1460;25.59;6.83;8;0.139;6.2359;81.11;3.87
18027236;2022-02-05 23:54:34;2;5;2022;23;54;34;20.95;75;0.62;1740;25.59;6.83;8;0.139;6.2364;96.67;3.87
18027311;2022-02-05 23:59:54;2;5;2022;23;59;54;21.06;75;0.62;1821;25.59;6.94;8;0.142;6.2365;101.17;3.87
18027379;2022-02-06 00:05:18;2;6;2022;0;5;18;21.14;74;0.65;2007;25.57;6.71;8;0.137;6.2366;111.5;3.88
18027454;2022-02-06 00:10:37;2;6;2022;0;10;37;21.28;74;0.66;2142;25.57;6.69;8;0.136;6.2372;119;3.88
18027611;2022-02-06 00:21:22;2;6;2022;0;21;22;21.58;72;0.72;2454;25.54;6.53;8;0.133;6.238;136.33;3.88
18027762;2022-02-06 00:31:59;2;6;2022;0;31;59;21.68;72;0.73;2648;25.52;6.65;8;0.136;6.2387;147.11;3.89
18027838;2022-02-06 00:37:18;2;6;2022;0;37;18;21.75;72;0.73;3309;25.52;6.74;8;0.138;6.2388;183.83;3.89
18027910;2022-02-06 00:42:36;2;6;2022;0;42;36;21.84;72;0.73;3567;25.52;6.83;8;0.14;6.2398;198.17;3.9
18027991;2022-02-06 00:47:54;2;6;2022;0;47;54;22.14;71;0.77;3098;25.52;6.87;8;0.141;6.241;172.11;3.9
18028071;2022-02-06 00:53:13;2;6;2022;0;53;13;22.39;70;0.81;3254;25.49;6.6;8;0.135;6.2418;180.78;3.9
18028138;2022-02-06 00:58:31;2;6;2022;0;58;31;22.53;69;0.85;3577;25.52;6.65;8;0.136;6.2426;198.72;3.9
18028218;2022-02-06 01:03:49;2;6;2022;1;3;49;22.72;69;0.86;4066;25.49;6.74;8;0.138;6.244;225.89;3.91
18028300;2022-02-06 01:09:07;2;6;2022;1;9;7;22.81;68;0.89;3093;25.49;6.56;8;0.134;6.2448;171.83;3.89
18028374;2022-02-06 01:14:25;2;6;2022;1;14;25;22.46;69;0.84;3714;25.44;6.69;8;0.138;6.2448;206.33;3.9
18028605;2022-02-06 01:30:48;2;6;2022;1;30;48;22.76;69;0.86;6731;25.44;6.62;8;0.136;6.2469;373.94;3.88
18028673;2022-02-06 01:36:07;2;6;2022;1;36;7;23.11;68;0.91;6652;25.44;6.51;8;0.133;6.2483;369.56;3.88
18028746;2022-02-06 01:41:24;2;6;2022;1;41;24;23.11;68;0.91;5542;25.44;6.71;8;0.138;6.2483;307.89;3.92
18028820;2022-02-06 01:46:42;2;6;2022;1;46;42;22.91;68;0.89;7517;25.42;6.58;8;0.135;6.2488;417.61;3.88
18028903;2022-02-06 01:52:00;2;6;2022;1;52;0;23.01;68;0.9;4733;25.42;6.51;8;0.133;6.2492;262.94;3.91
18028985;2022-02-06 01:57:18;2;6;2022;1;57;18;22.77;69;0.86;3502;25.42;6.58;8;0.135;6.2491;194.56;3.9
18029063;2022-02-06 02:02:36;2;6;2022;2;2;36;22.58;69;0.85;4554;25.42;6.49;8;0.133;6.2488;253;3.91
18029144;2022-02-06 02:07:54;2;6;2022;2;7;54;23.05;70;0.85;11472;25.42;6.78;8;0.14;6.2511;637.33;3.88
18029441;2022-02-06 02:29:31;2;6;2022;2;29;31;24.68;64;1.12;9604;25.42;6.85;8;0.141;6.2561;533.56;3.88
18029520;2022-02-06 02:34:48;2;6;2022;2;34;48;24.1;66;1.02;8231;25.42;6.83;8;0.141;6.2568;457.28;3.88
18029592;2022-02-06 02:40:04;2;6;2022;2;40;4;23.86;67;0.98;6715;25.39;6.8;8;0.14;6.2572;373.06;3.88
18029670;2022-02-06 02:45:21;2;6;2022;2;45;21;23.76;67;0.97;7016;25.37;6.67;8;0.138;6.2574;389.78;3.88
18029748;2022-02-06 02:50:38;2;6;2022;2;50;38;23.76;67;0.97;8114;25.42;6.58;8;0.135;6.2571;450.78;3.88
18029828;2022-02-06 02:55:55;2;6;2022;2;55;55;23.82;68;0.94;9118;25.37;6.56;8;0.135;6.2578;506.56;3.88
18030043;2022-02-06 03:11:58;2;6;2022;3;11;58;25.62;62;1.25;13493;25.37;6.56;8;0.135;6.2616;749.61;3.88
18030125;2022-02-06 03:17:14;2;6;2022;3;17;14;25.18;63;1.18;12845;25.37;6.62;8;0.136;6.2609;713.61;3.88
18030274;2022-02-06 03:27:53;2;6;2022;3;27;53;24.9;64;1.13;14657;25.34;6.69;8;0.138;6.2623;814.28;3.88
18030432;2022-02-06 03:38:31;2;6;2022;3;38;31;25.22;62;1.22;8498;25.37;6.53;8;0.134;6.2624;472.11;3.88
18030509;2022-02-06 03:43:47;2;6;2022;3;43;47;24.9;63;1.17;7446;25.37;6.53;8;0.134;6.2622;413.67;3.88
18030679;2022-02-06 03:54:27;2;6;2022;3;54;27;24.8;63;1.16;9841;25.34;6.53;8;0.135;6.2628;546.72;3.88
18030990;2022-02-06 04:15:59;2;6;2022;4;15;59;25.28;63;1.19;17477;25.34;6.49;8;0.134;6.2642;970.94;3.88
18031075;2022-02-06 04:21:15;2;6;2022;4;21;15;25.36;62;1.23;12099;25.37;6.76;8;0.14;6.2645;672.17;3.88
18031152;2022-02-06 04:26:31;2;6;2022;4;26;31;25.07;63;1.18;12024;25.39;6.51;8;0.134;6.2644;668;3.88
18031230;2022-02-06 04:31:47;2;6;2022;4;31;47;25.22;63;1.19;12468;25.39;6.46;8;0.133;6.2649;692.67;3.88
18031381;2022-02-06 04:42:25;2;6;2022;4;42;25;25.74;61;1.29;9214;25.42;6.49;8;0.133;6.2652;511.89;3.88
18031458;2022-02-06 04:47:46;2;6;2022;4;47;46;25.29;63;1.19;12321;25.42;6.49;8;0.133;6.2655;684.5;3.88
18031606;2022-02-06 04:58:19;2;6;2022;4;58;19;25.06;63;1.18;8315;25.42;6.49;8;0.133;6.2655;461.94;3.88
18031680;2022-02-06 05:03:35;2;6;2022;5;3;35;24.84;64;1.13;12422;25.42;6.51;8;0.133;6.265;690.11;3.88
18031754;2022-02-06 05:08:51;2;6;2022;5;8;51;25.07;63;1.18;16452;25.42;6.56;8;0.135;6.2657;914;3.88
18031837;2022-02-06 05:14:07;2;6;2022;5;14;7;25.57;62;1.25;15771;25.52;6.51;8;0.133;6.2663;876.17;3.88
18031913;2022-02-06 05:19:23;2;6;2022;5;19;23;25.69;62;1.25;14387;25.44;6.56;8;0.134;6.2666;799.28;3.88
18032070;2022-02-06 05:30:01;2;6;2022;5;30;1;25.52;62;1.24;17955;25.44;6.53;8;0.134;6.2675;997.5;3.88
18032138;2022-02-06 05:35:17;2;6;2022;5;35;17;25.56;62;1.24;14885;25.44;6.69;8;0.138;6.2675;826.94;3.88
18032215;2022-02-06 05:40:33;2;6;2022;5;40;33;25.93;62;1.27;16074;25.47;6.78;8;0.139;6.2685;893;3.88
18032369;2022-02-06 05:51:10;2;6;2022;5;51;10;27.4;58;1.53;17516;25.44;6.65;8;0.137;6.2714;973.11;3.88
18032609;2022-02-06 06:07:25;2;6;2022;6;7;25;26.41;60;1.38;14123;25.49;6.8;8;0.14;6.2713;784.61;3.88
18032683;2022-02-06 06:12:52;2;6;2022;6;12;52;27.34;58;1.53;26298;25.49;6.4;8;0.13;6.2747;1461;3.88
18032769;2022-02-06 06:18:08;2;6;2022;6;18;8;26.94;59;1.46;19023;25.52;6.58;8;0.134;6.2734;1056.83;3.88
18032923;2022-02-06 06:28:44;2;6;2022;6;28;44;26.34;59;1.41;12929;25.52;6.56;8;0.134;6.2736;718.28;3.88
18032997;2022-02-06 06:33:59;2;6;2022;6;33;59;26.13;60;1.35;10797;25.52;6.71;8;0.137;6.2731;599.83;3.88
18033300;2022-02-06 06:55:40;2;6;2022;6;55;40;26.2;61;1.33;12000;25.57;6.85;8;0.14;6.2719;666.67;3.88
18033453;2022-02-06 07:06:17;2;6;2022;7;6;17;26.22;60;1.36;13539;25.57;6.69;8;0.136;6.2712;752.17;3.88
18033528;2022-02-06 07:11:32;2;6;2022;7;11;32;26.18;60;1.36;11996;25.62;6.76;8;0.138;6.2711;666.44;3.88
18033601;2022-02-06 07:16:48;2;6;2022;7;16;48;25.68;62;1.25;9971;25.62;6.44;8;0.13;6.2705;553.94;3.88
18033754;2022-02-06 07:27:25;2;6;2022;7;27;25;25.21;63;1.19;10218;25.64;6.46;8;0.13;6.2696;567.67;3.88
18033900;2022-02-06 07:38:03;2;6;2022;7;38;3;25.66;63;1.22;10680;25.67;6.44;8;0.13;6.2701;593.33;3.88
18034212;2022-02-06 07:59:26;2;6;2022;7;59;26;25.39;63;1.2;10203;25.72;6.44;8;0.129;6.2697;566.83;3.88
18034365;2022-02-06 08:10:04;2;6;2022;8;10;4;25.3;63;1.19;7727;25.72;6.58;8;0.132;6.2688;429.28;3.88
18034447;2022-02-06 08:15:20;2;6;2022;8;15;20;25.18;64;1.15;5534;25.72;6.49;8;0.13;6.2686;307.44;3.92
18034526;2022-02-06 08:20:36;2;6;2022;8;20;36;24.9;65;1.1;5389;25.77;6.76;8;0.136;6.2673;299.39;3.92
18034686;2022-02-06 08:31:09;2;6;2022;8;31;9;24.82;65;1.1;7754;25.77;6.65;8;0.134;6.2666;430.78;3.88
18034763;2022-02-06 08:36:26;2;6;2022;8;36;26;24.89;65;1.1;7953;25.77;6.67;8;0.134;6.2659;441.83;3.88
18034840;2022-02-06 08:41:43;2;6;2022;8;41;43;24.92;65;1.1;6337;25.79;6.49;8;0.13;6.2659;352.06;3.93
18034912;2022-02-06 08:46:59;2;6;2022;8;46;59;24.9;65;1.1;6199;25.74;6.53;8;0.131;6.2654;344.39;3.92
18034990;2022-02-06 08:52:23;2;6;2022;8;52;23;24.63;66;1.05;4430;25.79;6.76;8;0.136;6.2636;246.11;3.91
18035064;2022-02-06 08:57:40;2;6;2022;8;57;40;24.34;67;1;3901;25.82;6.71;8;0.135;6.2623;216.72;3.91
18035136;2022-02-06 09:02:57;2;6;2022;9;2;57;24.14;68;0.96;5361;25.87;6.76;8;0.135;6.2624;297.83;3.92
18035226;2022-02-06 09:08:14;2;6;2022;9;8;14;24.21;68;0.97;6978;25.82;6.37;8;0.127;6.2624;387.67;3.88
18035302;2022-02-06 09:13:32;2;6;2022;9;13;32;24.43;67;1.01;6209;25.82;6.51;8;0.13;6.2624;344.94;3.93
18035460;2022-02-06 09:24:12;2;6;2022;9;24;12;24.25;68;0.97;2498;25.84;6.78;8;0.136;6.2614;138.78;3.9
18035541;2022-02-06 09:29:29;2;6;2022;9;29;29;23.91;69;0.92;2395;25.84;6.74;8;0.135;6.2605;133.06;3.9
18035698;2022-02-06 09:40:08;2;6;2022;9;40;8;23.72;70;0.88;3569;25.87;6.69;8;0.134;6.2599;198.28;3.9
18035857;2022-02-06 09:50:58;2;6;2022;9;50;58;23.65;70;0.88;1704;25.87;6.65;8;0.133;6.2587;94.67;3.89
18035925;2022-02-06 09:56:15;2;6;2022;9;56;15;23.36;71;0.83;1013;25.87;6.74;8;0.135;6.2579;56.28;3.88
18036009;2022-02-06 10:01:33;2;6;2022;10;1;33;23.16;72;0.79;909;25.87;6.51;8;0.13;6.2571;50.5;3.88
18036088;2022-02-06 10:06:51;2;6;2022;10;6;51;23.08;72;0.79;849;25.87;6.76;8;0.135;6.2565;47.17;3.88
18036328;2022-02-06 10:23:10;2;6;2022;10;23;10;22.86;73;0.75;521;25.92;6.53;8;0.13;6.2544;28.94;3.88
18036409;2022-02-06 10:28:28;2;6;2022;10;28;28;22.82;74;0.72;537;25.89;6.46;8;0.128;6.2542;29.83;3.88
18036490;2022-02-06 10:33:46;2;6;2022;10;33;46;22.8;74;0.72;352;25.89;6.76;8;0.135;6.2535;19.56;3.88
18036572;2022-02-06 10:39:04;2;6;2022;10;39;4;22.75;74;0.72;354;25.92;6.49;8;0.129;6.2528;19.67;3.88
18036644;2022-02-06 10:44:23;2;6;2022;10;44;23;22.69;74;0.72;202;25.92;6.85;8;0.137;6.2519;11.22;3.88
18036827;2022-02-06 10:55:14;2;6;2022;10;55;14;22.52;76;0.65;38;25.92;6.85;8;0.137;6.2507;2.11;3.88
18036903;2022-02-06 11:00:33;2;6;2022;11;0;33;22.48;76;0.65;22;25.94;6.71;8;0.134;6.2502;1.22;3.88
18037078;2022-02-06 11:11:16;2;6;2022;11;11;16;22.43;75;0.68;0;25.94;6.49;8;0.128;6.2492;0;3.88
18037160;2022-02-06 11:16:35;2;6;2022;11;16;35;22.46;75;0.68;0;25.92;6.65;8;0.132;6.249;0;3.88
18037251;2022-02-06 11:21:54;2;6;2022;11;21;54;22.48;75;0.68;0;25.92;6.51;8;0.129;6.2487;0;3.88
18037411;2022-02-06 11:32:43;2;6;2022;11;32;43;22.46;75;0.68;0;25.92;6.62;8;0.132;6.2481;0;3.88
18037494;2022-02-06 11:38:13;2;6;2022;11;38;13;22.42;75;0.68;0;25.92;6.58;8;0.131;6.2478;0;3.88
18037574;2022-02-06 11:43:32;2;6;2022;11;43;32;22.38;75;0.68;0;25.92;6.53;8;0.13;6.2477;0;3.88
18037655;2022-02-06 11:48:51;2;6;2022;11;48;51;22.26;76;0.64;0;25.92;6.74;8;0.135;6.2472;0;3.88
18037736;2022-02-06 11:54:10;2;6;2022;11;54;10;22.2;76;0.64;0;25.92;6.56;8;0.13;6.2469;0;3.88
18037883;2022-02-06 12:04:48;2;6;2022;12;4;48;22.23;76;0.64;0;25.92;6.83;8;0.137;6.2463;0;3.88
18037963;2022-02-06 12:10:07;2;6;2022;12;10;7;22.24;76;0.64;0;25.92;6.53;8;0.13;6.2461;0;3.88
18038039;2022-02-06 12:15:25;2;6;2022;12;15;25;22.25;76;0.64;0;25.92;6.76;8;0.135;6.2459;0;3.88
18038284;2022-02-06 12:31:35;2;6;2022;12;31;35;22.09;77;0.61;0;25.92;6.74;8;0.135;6.2451;0;3.88
18038452;2022-02-06 12:42:19;2;6;2022;12;42;19;21.92;77;0.61;0;25.89;6.49;8;0.129;6.244;0;3.88
18038533;2022-02-06 12:47:38;2;6;2022;12;47;38;21.82;77;0.6;0;25.87;6.44;8;0.128;6.2434;0;3.88
18038680;2022-02-06 12:58:16;2;6;2022;12;58;16;21.78;77;0.6;0;25.89;6.76;8;0.135;6.243;0;3.88
18038763;2022-02-06 13:03:43;2;6;2022;13;3;43;21.81;77;0.6;0;25.87;6.65;8;0.133;6.243;0;3.88
18038848;2022-02-06 13:09:02;2;6;2022;13;9;2;21.75;78;0.57;0;25.87;6.83;8;0.137;6.2426;0;3.88
18038922;2022-02-06 13:14:21;2;6;2022;13;14;21;21.74;78;0.57;0;25.89;6.74;8;0.135;6.2424;0;3.88
18039010;2022-02-06 13:19:40;2;6;2022;13;19;40;21.74;78;0.57;0;25.87;6.46;8;0.128;6.2422;0;3.88
18039093;2022-02-06 13:25:00;2;6;2022;13;25;0;21.75;78;0.57;0;25.89;6.49;8;0.129;6.242;0;3.88
18039177;2022-02-06 13:30:26;2;6;2022;13;30;26;21.68;78;0.57;0;25.89;6.8;8;0.136;6.2415;0;3.88
18039251;2022-02-06 13:35:45;2;6;2022;13;35;45;21.58;79;0.54;0;25.84;6.53;8;0.13;6.2411;0;3.88
18039334;2022-02-06 13:41:05;2;6;2022;13;41;5;21.6;78;0.57;0;25.84;6.74;8;0.135;6.2409;0;3.88
18039577;2022-02-06 13:57:09;2;6;2022;13;57;9;21.6;78;0.57;0;25.84;6.49;8;0.129;6.2402;0;3.88
18039657;2022-02-06 14:02:28;2;6;2022;14;2;28;21.53;79;0.54;0;25.84;6.44;8;0.128;6.24;0;3.88
18039827;2022-02-06 14:13:13;2;6;2022;14;13;13;21.52;79;0.54;0;25.84;6.51;8;0.13;6.2397;0;3.88
18040156;2022-02-06 14:35:08;2;6;2022;14;35;8;21.63;79;0.54;0;25.82;6.71;8;0.135;6.2394;0;3.88
18040313;2022-02-06 14:45:46;2;6;2022;14;45;46;21.6;79;0.54;0;25.87;6.62;8;0.132;6.2392;0;3.88
18040473;2022-02-06 14:56:38;2;6;2022;14;56;38;21.59;80;0.52;0;25.82;6.56;8;0.131;6.2388;0;3.88
18040549;2022-02-06 15:01:58;2;6;2022;15;1;58;21.59;80;0.52;0;25.77;6.62;8;0.133;6.2387;0;3.88
18040630;2022-02-06 15:07:17;2;6;2022;15;7;17;21.57;80;0.52;0;25.74;6.83;8;0.138;6.2387;0;3.88
18040791;2022-02-06 15:18:02;2;6;2022;15;18;2;21.51;80;0.51;0;25.77;6.65;8;0.134;6.2385;0;3.88
18040870;2022-02-06 15:23:21;2;6;2022;15;23;21;21.4;81;0.48;0;25.74;6.49;8;0.13;6.238;0;3.88
18041121;2022-02-06 15:39:34;2;6;2022;15;39;34;21.29;81;0.48;0;25.72;6.51;8;0.131;6.2375;0;3.88
18041201;2022-02-06 15:44:53;2;6;2022;15;44;53;21.32;81;0.48;0;25.74;6.83;8;0.138;6.2373;0;3.87
18041368;2022-02-06 15:55:38;2;6;2022;15;55;38;21.39;81;0.48;0;25.77;6.76;8;0.136;6.2372;0;3.87
18041458;2022-02-06 16:00:58;2;6;2022;16;0;58;21.36;81;0.48;0;25.74;6.85;8;0.139;6.237;0;3.87
18041538;2022-02-06 16:06:17;2;6;2022;16;6;17;21.3;81;0.48;0;25.72;6.62;8;0.133;6.2365;0;3.87
18041613;2022-02-06 16:11:37;2;6;2022;16;11;37;21.2;82;0.45;0;25.72;6.83;8;0.138;6.2362;0;3.87
18042255;2022-02-06 16:55:11;2;6;2022;16;55;11;20.93;83;0.42;0;25.67;6.49;8;0.131;6.2344;0;3.87
18042343;2022-02-06 17:00:42;2;6;2022;17;0;42;20.87;84;0.39;0;25.67;6.8;8;0.138;6.2341;0;3.87
18042426;2022-02-06 17:06:01;2;6;2022;17;6;1;20.87;84;0.39;0;25.64;6.58;8;0.133;6.234;0;3.87
18042510;2022-02-06 17:11:21;2;6;2022;17;11;21;20.85;84;0.39;0;25.64;6.85;8;0.14;6.2338;0;3.87
18042590;2022-02-06 17:16:48;2;6;2022;17;16;48;20.8;84;0.39;0;25.64;6.51;8;0.132;6.2335;0;3.87
18042753;2022-02-06 17:27:28;2;6;2022;17;27;28;20.85;84;0.39;0;25.64;6.65;8;0.135;6.2332;0;3.87
18042755;2022-02-06 17:27:33;2;6;2022;17;27;33;20.85;84;0.39;0;25.64;6.65;8;0.135;6.2332;0;3.87
18042833;2022-02-06 17:32:54;2;6;2022;17;32;54;20.87;84;0.39;0;25.62;6.83;8;0.139;6.233;0;3.87
18042906;2022-02-06 17:38:14;2;6;2022;17;38;14;21.09;83;0.43;0;25.64;6.58;8;0.133;6.2332;0;3.87
18042989;2022-02-06 17:43:33;2;6;2022;17;43;33;21.19;82;0.45;0;25.64;6.76;8;0.137;6.233;0;3.87
18043072;2022-02-06 17:48:53;2;6;2022;17;48;53;21.28;82;0.46;0;25.62;6.83;8;0.139;6.2331;0;3.87
18043153;2022-02-06 17:54:13;2;6;2022;17;54;13;21.33;82;0.46;0;25.62;6.62;8;0.134;6.233;0;3.87
18043380;2022-02-06 18:10:29;2;6;2022;18;10;29;21.48;81;0.49;0;25.59;6.51;8;0.132;6.2331;0;3.87
18043547;2022-02-06 18:21:14;2;6;2022;18;21;14;21.25;82;0.45;0;25.57;6.74;8;0.138;6.2329;0;3.87
18043625;2022-02-06 18:26:33;2;6;2022;18;26;33;21.23;82;0.45;0;25.59;6.51;8;0.132;6.2331;0;3.87
18043710;2022-02-06 18:31:53;2;6;2022;18;31;53;21.32;82;0.46;0;25.57;6.53;8;0.133;6.2333;0;3.87
18043796;2022-02-06 18:37:12;2;6;2022;18;37;12;21.39;81;0.48;0;25.54;6.83;8;0.14;6.2334;0;3.87
18043880;2022-02-06 18:42:32;2;6;2022;18;42;32;21.43;81;0.49;0;25.57;6.56;8;0.133;6.2333;0;3.87
18043949;2022-02-06 18:47:51;2;6;2022;18;47;51;21.45;81;0.49;0;25.54;6.83;8;0.14;6.2333;0;3.87
18044033;2022-02-06 18:53:11;2;6;2022;18;53;11;21.43;81;0.49;0;25.54;6.46;8;0.131;6.2335;0;3.87
18044105;2022-02-06 18:58:30;2;6;2022;18;58;30;21.44;81;0.49;0;25.52;6.78;8;0.139;6.2335;0;3.87
18044182;2022-02-06 19:03:50;2;6;2022;19;3;50;21.44;81;0.49;0;25.52;6.51;8;0.133;6.2334;0;3.87
18044332;2022-02-06 19:14:35;2;6;2022;19;14;35;21.43;81;0.49;0;25.54;6.49;8;0.132;6.2336;0;3.87
18044411;2022-02-06 19:19:54;2;6;2022;19;19;54;21.4;81;0.48;0;25.49;6.49;8;0.132;6.2336;0;3.87
18044652;2022-02-06 19:36:13;2;6;2022;19;36;13;21.46;81;0.49;0;25.49;6.74;8;0.138;6.2341;0;3.87
18044728;2022-02-06 19:41:32;2;6;2022;19;41;32;21.49;81;0.49;0;25.52;6.67;8;0.136;6.234;0;3.87
18044809;2022-02-06 19:46:58;2;6;2022;19;46;58;21.49;81;0.49;0;25.52;6.83;8;0.14;6.234;0;3.87
18044965;2022-02-06 19:57:43;2;6;2022;19;57;43;21.46;81;0.49;0;25.47;6.58;8;0.135;6.2341;0;3.87
18045449;2022-02-06 20:30:18;2;6;2022;20;30;18;21.42;81;0.48;0;25.44;6.51;8;0.133;6.2342;0;3.87
18045526;2022-02-06 20:35:44;2;6;2022;20;35;44;21.38;81;0.48;0;25.47;6.8;8;0.14;6.2343;0;3.87
18045599;2022-02-06 20:41:04;2;6;2022;20;41;4;21.35;81;0.48;0;25.44;6.78;8;0.14;6.2341;0;3.87
18045679;2022-02-06 20:46:23;2;6;2022;20;46;23;21.32;81;0.48;0;25.44;6.74;8;0.139;6.2341;0;3.87
18045756;2022-02-06 20:51:43;2;6;2022;20;51;43;21.29;81;0.48;0;25.44;6.53;8;0.134;6.234;0;3.87
18045917;2022-02-06 21:02:34;2;6;2022;21;2;34;21.29;81;0.48;0;25.42;6.76;8;0.139;6.2338;0;3.87
18046078;2022-02-06 21:13:19;2;6;2022;21;13;19;21.32;81;0.48;0;25.44;6.85;8;0.141;6.2338;0;3.87
18046235;2022-02-06 21:24:05;2;6;2022;21;24;5;21.31;81;0.48;0;25.42;6.51;8;0.133;6.2339;0;3.87
18046307;2022-02-06 21:29:24;2;6;2022;21;29;24;21.29;82;0.46;0;25.42;6.67;8;0.137;6.2338;0;3.87
18046381;2022-02-06 21:34:44;2;6;2022;21;34;44;21.31;81;0.48;0;25.44;6.46;8;0.132;6.2337;0;3.87
18046458;2022-02-06 21:40:03;2;6;2022;21;40;3;21.32;81;0.48;0;25.42;6.49;8;0.133;6.2339;0;3.87
18046525;2022-02-06 21:45:23;2;6;2022;21;45;23;21.32;81;0.48;0;25.39;6.58;8;0.135;6.2339;0;3.87
18046834;2022-02-06 22:06:59;2;6;2022;22;6;59;21.32;81;0.48;0;25.37;6.76;8;0.14;6.2337;0;3.87
18046904;2022-02-06 22:12:18;2;6;2022;22;12;18;21.2;82;0.45;0;25.37;6.85;8;0.142;6.2337;0;3.87
18046981;2022-02-06 22:17:44;2;6;2022;22;17;44;21.11;82;0.45;0;25.34;6.58;8;0.136;6.2335;0;3.87
18047140;2022-02-06 22:28:53;2;6;2022;22;28;53;20.98;83;0.42;0;25.34;6.62;8;0.137;6.2331;0;3.87
18047218;2022-02-06 22:34:24;2;6;2022;22;34;24;20.87;83;0.42;0;25.34;6.83;8;0.142;6.233;0;3.87
18047293;2022-02-06 22:39:55;2;6;2022;22;39;55;20.8;83;0.42;0;25.34;6.85;8;0.142;6.2325;0;3.87
18047522;2022-02-06 22:56:01;2;6;2022;22;56;1;20.6;84;0.39;0;25.34;6.51;8;0.134;6.2316;0;3.87
18047676;2022-02-06 23:06:47;2;6;2022;23;6;47;20.46;85;0.36;12;25.32;6.87;8;0.143;6.2311;0.67;3.87
18047822;2022-02-06 23:17:34;2;6;2022;23;17;34;20.35;86;0.33;134;25.34;6.56;8;0.135;6.2305;7.44;3.87
18047902;2022-02-06 23:22:54;2;6;2022;23;22;54;20.4;86;0.34;263;25.32;6.46;8;0.133;6.2304;14.61;3.87
18047975;2022-02-06 23:28:14;2;6;2022;23;28;14;20.39;86;0.34;405;25.32;6.62;8;0.137;6.2302;22.5;3.86
18048045;2022-02-06 23:33:41;2;6;2022;23;33;41;20.34;86;0.33;549;25.32;6.74;8;0.14;6.2298;30.5;3.86
18048201;2022-02-06 23:44:28;2;6;2022;23;44;28;20.55;86;0.34;934;25.32;6.89;8;0.143;6.2296;51.89;3.86
18048276;2022-02-06 23:49:48;2;6;2022;23;49;48;20.68;86;0.34;1137;25.29;6.6;8;0.137;6.2297;63.17;3.86
18048427;2022-02-07 00:00:34;2;7;2022;0;0;34;21.03;85;0.37;1603;25.29;6.69;8;0.139;6.2296;89.06;3.87
18048500;2022-02-07 00:05:53;2;7;2022;0;5;53;21.4;84;0.41;1751;25.29;6.89;8;0.143;6.23;97.28;3.87
18048575;2022-02-07 00:11:18;2;7;2022;0;11;18;21.79;83;0.44;1893;25.29;6.83;8;0.142;6.2301;105.17;3.87
18048655;2022-02-07 00:16:37;2;7;2022;0;16;37;22.09;82;0.48;1984;25.29;6.85;8;0.142;6.2302;110.22;3.87
18048729;2022-02-07 00:21:56;2;7;2022;0;21;56;22.34;81;0.51;2025;25.32;6.74;8;0.14;6.2305;112.5;3.87
18048810;2022-02-07 00:27:15;2;7;2022;0;27;15;22.53;80;0.55;2160;25.27;6.87;8;0.143;6.2306;120;3.88
18048958;2022-02-07 00:37:51;2;7;2022;0;37;51;22.92;79;0.59;3462;25.27;6.51;8;0.135;6.2309;192.33;3.88
18049251;2022-02-07 00:59:35;2;7;2022;0;59;35;23.59;76;0.7;2530;25.22;6.51;8;0.135;6.2338;140.56;3.89
18049404;2022-02-07 01:10:24;2;7;2022;1;10;24;24.26;75;0.76;2905;25.22;6.44;8;0.134;6.2364;161.39;3.89
18049473;2022-02-07 01:15:41;2;7;2022;1;15;41;24.43;74;0.8;2942;25.24;6.51;8;0.135;6.2371;163.44;3.89
18049546;2022-02-07 01:20:58;2;7;2022;1;20;58;24.6;74;0.8;2727;25.22;6.56;8;0.136;6.2385;151.5;3.89
18049701;2022-02-07 01:31:31;2;7;2022;1;31;31;25.3;70;0.97;2718;25.22;6.46;8;0.134;6.2415;151;3.9
18049774;2022-02-07 01:36:47;2;7;2022;1;36;47;25.44;69;1.01;2907;25.22;6.51;8;0.135;6.2428;161.5;3.9
18049849;2022-02-07 01:42:03;2;7;2022;1;42;3;25.49;69;1.01;2771;25.22;6.83;8;0.143;6.2448;153.94;3.9
18049920;2022-02-07 01:47:20;2;7;2022;1;47;20;25.71;68;1.06;2898;25.22;6.51;8;0.135;6.2469;161;3.9
18049990;2022-02-07 01:52:36;2;7;2022;1;52;36;26.15;67;1.12;2832;25.22;6.67;8;0.139;6.2488;157.33;3.9
18050143;2022-02-07 02:03:14;2;7;2022;2;3;14;26.17;67;1.12;2634;25.22;6.51;8;0.135;6.251;146.33;3.89
18050217;2022-02-07 02:08:29;2;7;2022;2;8;29;26.38;67;1.13;2890;25.22;6.49;8;0.135;6.2532;160.56;3.9
